Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
138;1.032;24.75;3.32;3.33;3.34;3.34
140;1.034;24.75;3.32;3.33;3.34;3.34
142;1.032;24.75;3.32;3.33;3.34;3.34
144;1.03;24.75;3.33;3.33;3.34;3.34
146;1.032;24.75;3.33;3.34;3.34;3.35
147;1.032;24.75;3.33;3.34;3.34;3.35
149;1.034;24.75;3.33;3.34;3.34;3.35
151;1.028;24.75;3.33;3.34;3.34;3.35
153;1.03;24.75;3.33;3.34;3.34;3.35
155;1.03;24.75;3.33;3.34;3.34;3.35
157;1.034;24.75;3.33;3.34;3.34;3.35
159;1.032;24.75;3.33;3.34;3.35;3.35
161;1.03;24.75;3.34;3.34;3.35;3.35
162;1.03;24.69;3.34;3.34;3.35;3.35
164;1.032;24.69;3.34;3.35;3.35;3.35
166;1.03;24.69;3.34;3.35;3.35;3.36
168;1.032;24.69;3.34;3.35;3.35;3.36
170;1.032;24.69;3.34;3.35;3.35;3.36
172;1.03;24.69;3.34;3.35;3.35;3.36
174;1.034;24.69;3.34;3.35;3.35;3.36
176;1.032;24.69;3.34;3.35;3.35;3.36
177;1.036;24.69;3.34;3.35;3.35;3.36
179;1.032;24.69;3.35;3.35;3.36;3.36
181;1.034;24.69;3.35;3.35;3.36;3.36
183;1.03;24.69;3.35;3.36;3.36;3.36
185;1.034;24.69;3.35;3.36;3.36;3.36
187;1.03;24.69;3.35;3.36;3.36;3.37
189;1.032;24.69;3.35;3.36;3.36;3.37
190;1.036;24.69;3.35;3.36;3.36;3.37
192;1.036;24.62;3.35;3.36;3.36;3.37
194;1.032;24.69;3.35;3.36;3.36;3.37
196;1.03;24.62;3.35;3.36;3.36;3.37
198;1.034;24.69;3.35;3.36;3.36;3.37
200;1.032;24.62;3.35;3.36;3.37;3.37
202;1.03;24.69;3.36;3.36;3.37;3.37
204;1.036;24.62;3.36;3.36;3.37;3.37
205;1.036;24.62;3.36;3.37;3.37;3.38
207;1.032;24.62;3.36;3.37;3.37;3.38
209;1.034;24.69;3.36;3.37;3.37;3.38
211;1.036;24.62;3.36;3.37;3.37;3.38
213;1.036;24.62;3.36;3.37;3.37;3.38
215;1.032;24.62;3.36;3.37;3.37;3.38
217;1.034;24.62;3.36;3.37;3.37;3.38
219;1.036;24.62;3.36;3.37;3.37;3.38
220;1.034;24.62;3.36;3.37;3.38;3.38
222;1.032;24.62;3.36;3.37;3.38;3.38
224;1.03;24.62;3.37;3.37;3.38;3.38
226;1.036;24.62;3.37;3.37;3.38;3.38
228;1.036;24.62;3.37;3.38;3.38;3.39
230;1.032;24.62;3.37;3.38;3.38;3.39
232;1.034;24.62;3.37;3.38;3.38;3.39
234;1.036;24.62;3.37;3.38;3.38;3.39
235;1.034;24.62;3.37;3.38;3.38;3.39
237;1.036;24.62;3.37;3.38;3.38;3.39
239;1.034;24.62;3.37;3.38;3.38;3.39
241;1.034;24.62;3.37;3.38;3.38;3.39
243;1.032;24.62;3.37;3.38;3.38;3.39
245;1.034;24.62;3.37;3.38;3.38;3.39
247;1.034;24.62;3.37;3.38;3.39;3.39
249;1.034;24.56;3.38;3.38;3.39;3.39
250;1.036;24.56;3.38;3.38;3.39;3.4
252;1.034;24.62;3.38;3.38;3.39;3.4
254;1.036;24.56;3.38;3.39;3.39;3.4
256;1.03;24.56;3.38;3.39;3.39;3.4
258;1.036;24.56;3.38;3.39;3.39;3.4
260;1.03;24.56;3.38;3.39;3.39;3.4
262;1.038;24.56;3.38;3.39;3.39;3.4
264;1.032;24.56;3.38;3.39;3.39;3.4
265;1.034;24.56;3.38;3.39;3.39;3.4
267;1.032;24.56;3.38;3.39;3.39;3.4
269;1.038;24.56;3.38;3.39;3.39;3.4
271;1.034;24.56;3.38;3.39;3.39;3.4
273;1.034;24.56;3.39;3.39;3.4;3.4
275;1.038;24.56;3.39;3.39;3.4;3.4
277;1.036;24.56;3.39;3.39;3.4;3.4
278;1.038;24.56;3.39;3.39;3.4;3.4
280;1.034;24.56;3.39;3.4;3.4;3.41
282;1.036;24.56;3.39;3.4;3.4;3.41
284;1.036;24.56;3.39;3.4;3.4;3.41
286;1.034;24.56;3.39;3.4;3.4;3.41
288;1.034;24.56;3.39;3.4;3.4;3.41
290;1.036;24.56;3.39;3.4;3.4;3.41
292;1.034;24.56;3.39;3.4;3.4;3.41
293;1.034;24.56;3.39;3.4;3.4;3.41
295;1.032;24.56;3.39;3.4;3.4;3.41
297;1.036;24.56;3.39;3.4;3.4;3.41
299;1.034;24.56;3.39;3.4;3.4;3.41
301;1.032;24.56;3.39;3.4;3.4;3.41
303;1.034;24.56;3.4;3.4;3.41;3.41
305;1.034;24.5;3.4;3.4;3.41;3.41
307;1.036;24.56;3.4;3.4;3.41;3.41
308;1.036;24.5;3.4;3.41;3.41;3.41
310;1.034;24.5;3.4;3.41;3.41;3.42
312;1.038;24.56;3.4;3.41;3.41;3.42
314;1.038;24.56;3.4;3.41;3.41;3.42
316;1.038;24.5;3.4;3.41;3.41;3.42
318;1.038;24.5;3.4;3.41;3.41;3.42
320;1.034;24.5;3.4;3.41;3.41;3.42
322;1.036;24.5;3.4;3.41;3.41;3.42
323;1.036;24.5;3.4;3.41;3.41;3.42
325;1.034;24.5;3.4;3.41;3.41;3.42
327;1.036;24.5;3.4;3.41;3.41;3.42
329;1.038;24.5;3.4;3.41;3.41;3.42
331;1.038;24.5;3.4;3.41;3.41;3.42
333;1.038;24.5;3.41;3.41;3.41;3.42
335;1.036;24.5;3.41;3.41;3.42;3.42
337;1.038;24.5;3.41;3.41;3.42;3.42
338;1.043;24.5;3.41;3.41;3.42;3.42
340;1.038;24.5;3.41;3.41;3.42;3.42
342;1.038;24.5;3.41;3.41;3.42;3.42
344;1.038;24.5;3.41;3.42;3.42;3.42
346;1.038;24.5;3.41;3.42;3.42;3.42
348;1.036;24.5;3.41;3.42;3.42;3.43
350;1.038;24.5;3.41;3.42;3.42;3.43
351;1.038;24.5;3.41;3.42;3.42;3.43
353;1.036;24.5;3.41;3.42;3.42;3.43
355;1.038;24.5;3.41;3.42;3.42;3.43
357;1.036;24.5;3.41;3.42;3.42;3.43
359;1.038;24.5;3.41;3.42;3.42;3.43
361;1.036;24.5;3.41;3.42;3.42;3.43
363;1.036;24.5;3.41;3.42;3.42;3.43
365;1.038;24.5;3.41;3.42;3.42;3.43
366;1.036;24.5;3.42;3.42;3.42;3.43
368;1.038;24.5;3.42;3.42;3.42;3.43
370;1.038;24.5;3.42;3.42;3.43;3.43
372;1.036;24.5;3.42;3.42;3.42;3.43
374;1.038;24.5;3.42;3.42;3.43;3.43
376;1.038;24.5;3.42;3.42;3.43;3.43
378;1.038;24.5;3.42;3.43;3.43;3.43
380;1.036;24.5;3.42;3.43;3.43;3.43
381;1.038;24.5;3.42;3.43;3.43;3.43
383;1.038;24.5;3.42;3.43;3.43;3.43
385;1.038;24.5;3.42;3.43;3.43;3.44
387;1.038;24.5;3.42;3.43;3.43;3.44
389;1.041;24.5;3.42;3.43;3.43;3.44
391;1.041;24.5;3.42;3.43;3.43;3.44
393;1.041;24.5;3.42;3.43;3.43;3.44
395;1.038;24.5;3.42;3.43;3.43;3.44
396;1.032;24.5;3.42;3.43;3.43;3.44
398;1.038;24.5;3.42;3.43;3.43;3.44
400;1.038;24.5;3.42;3.43;3.43;3.44
402;1.038;24.5;3.42;3.43;3.43;3.44
404;1.036;24.5;3.42;3.43;3.43;3.44
406;1.043;24.44;3.42;3.43;3.43;3.44
408;1.041;24.44;3.43;3.43;3.43;3.44
410;1.041;24.5;3.43;3.43;3.43;3.44
411;1.041;24.5;3.43;3.43;3.43;3.44
413;1.038;24.5;3.43;3.43;3.44;3.44
415;1.038;24.5;3.43;3.43;3.44;3.44
417;1.034;24.5;3.43;3.43;3.44;3.44
419;1.038;24.5;3.43;3.43;3.44;3.44
421;1.041;24.5;3.43;3.43;3.44;3.44
423;1.036;24.44;3.43;3.44;3.44;3.44
424;1.036;24.5;3.43;3.44;3.44;3.44
426;1.036;24.5;3.43;3.44;3.44;3.45
428;1.038;24.5;3.43;3.44;3.44;3.45
430;1.038;24.5;3.43;3.44;3.44;3.45
432;1.041;24.44;3.43;3.44;3.44;3.45
434;1.041;24.44;3.43;3.44;3.44;3.45
436;1.036;24.5;3.43;3.44;3.44;3.45
438;1.041;24.5;3.43;3.44;3.44;3.45
439;1.038;24.5;3.43;3.44;3.44;3.45
441;1.038;24.44;3.43;3.44;3.44;3.45
443;1.041;24.5;3.43;3.44;3.44;3.45
445;1.036;24.44;3.43;3.44;3.44;3.45
447;1.041;24.5;3.43;3.44;3.44;3.45
449;1.038;24.5;3.43;3.44;3.44;3.45
451;1.038;24.5;3.43;3.44;3.44;3.45
453;1.043;24.5;3.44;3.44;3.44;3.45
454;1.036;24.5;3.44;3.44;3.44;3.45
456;1.041;24.5;3.44;3.44;3.44;3.45
458;1.036;24.5;3.44;3.44;3.44;3.45
460;1.038;24.5;3.44;3.44;3.44;3.45
462;1.034;24.5;3.44;3.44;3.44;3.45
464;1.041;24.5;3.44;3.44;3.45;3.45
466;1.038;24.5;3.44;3.44;3.45;3.45
468;1.038;24.5;3.44;3.44;3.45;3.45
469;1.041;24.5;3.44;3.44;3.45;3.45
471;1.041;24.5;3.44;3.45;3.45;3.46
473;1.038;24.5;3.44;3.45;3.45;3.45
475;1.038;24.5;3.44;3.45;3.45;3.45
477;1.043;24.5;3.44;3.45;3.45;3.45
479;1.038;24.5;3.44;3.45;3.45;3.46
481;1.041;24.5;3.44;3.45;3.45;3.45
483;1.038;24.5;3.44;3.45;3.45;3.46
484;1.038;24.5;3.44;3.45;3.45;3.46
486;1.043;24.5;3.44;3.45;3.45;3.46
488;1.041;24.5;3.44;3.45;3.45;3.45
490;1.036;24.5;3.44;3.45;3.45;3.46
492;1.045;24.5;3.44;3.45;3.45;3.46
494;1.041;24.5;3.44;3.45;3.45;3.46
496;1.041;24.5;3.44;3.45;3.45;3.46
498;1.036;24.5;3.44;3.45;3.45;3.46
499;1.036;24.5;3.44;3.45;3.45;3.46
501;1.041;24.5;3.44;3.45;3.45;3.46
503;1.038;24.5;3.44;3.45;3.45;3.46
505;1.043;24.5;3.44;3.45;3.45;3.46
507;1.041;24.5;3.45;3.45;3.45;3.46
509;1.038;24.5;3.45;3.45;3.45;3.46
511;1.038;24.5;3.45;3.45;3.45;3.46
512;1.038;24.5;3.45;3.45;3.45;3.46
514;1.036;24.5;3.45;3.45;3.45;3.46
516;1.041;24.5;3.45;3.45;3.45;3.46
518;1.038;24.5;3.45;3.45;3.45;3.46
520;1.038;24.5;3.45;3.45;3.46;3.46
522;1.041;24.5;3.45;3.45;3.46;3.46
524;1.041;24.5;3.45;3.45;3.46;3.46
526;1.041;24.5;3.45;3.45;3.46;3.46
527;1.038;24.5;3.45;3.45;3.46;3.46
529;1.036;24.5;3.45;3.46;3.46;3.46
531;1.038;24.5;3.45;3.46;3.46;3.46
533;1.041;24.5;3.45;3.46;3.46;3.46
535;1.041;24.5;3.45;3.46;3.46;3.46
537;1.036;24.5;3.45;3.46;3.46;3.46
539;1.034;24.5;3.45;3.46;3.46;3.46
541;1.041;24.5;3.45;3.46;3.46;3.46
542;1.041;24.5;3.45;3.46;3.46;3.46
544;1.045;24.5;3.45;3.46;3.46;3.46
546;1.043;24.5;3.45;3.46;3.46;3.46
548;1.043;24.5;3.45;3.46;3.46;3.46
550;1.038;24.5;3.45;3.46;3.46;3.46
552;1.041;24.5;3.45;3.46;3.46;3.47
554;1.043;24.5;3.45;3.46;3.46;3.47
556;1.036;24.5;3.45;3.46;3.46;3.47
557;1.036;24.5;3.45;3.46;3.46;3.47
559;1.038;24.5;3.45;3.46;3.46;3.47
561;1.043;24.5;3.45;3.46;3.46;3.46
563;1.041;24.5;3.45;3.46;3.46;3.46
565;1.041;24.5;3.45;3.46;3.46;3.47
567;1.041;24.5;3.46;3.46;3.46;3.47
569;1.041;24.5;3.46;3.46;3.46;3.46
571;1.038;24.5;3.46;3.46;3.46;3.47
572;1.043;24.5;3.46;3.46;3.46;3.47
574;1.038;24.5;3.46;3.46;3.46;3.47
576;1.047;24.5;3.46;3.46;3.46;3.47
578;1.041;24.5;3.46;3.46;3.46;3.47
580;1.041;24.5;3.46;3.46;3.46;3.47
582;1.041;24.5;3.46;3.46;3.46;3.47
584;1.045;24.5;3.46;3.46;3.46;3.47
585;1.041;24.5;3.46;3.46;3.46;3.47
587;1.041;24.56;3.46;3.46;3.46;3.47
589;1.036;24.5;3.46;3.46;3.46;3.47
591;1.043;24.56;3.46;3.46;3.47;3.47
593;1.043;24.5;3.46;3.46;3.47;3.47
595;1.041;24.56;3.46;3.46;3.47;3.47
597;1.041;24.5;3.46;3.47;3.47;3.47
599;1.041;24.5;3.46;3.47;3.47;3.47
600;1.041;24.5;3.46;3.47;3.47;3.47
602;1.043;24.56;3.46;3.47;3.47;3.47
604;1.038;24.5;3.46;3.47;3.47;3.47
606;1.041;24.5;3.46;3.47;3.47;3.47
608;1.045;24.56;3.46;3.47;3.47;3.47
610;1.045;24.5;3.46;3.47;3.47;3.47
612;1.041;24.56;3.46;3.47;3.47;3.47
614;1.041;24.5;3.46;3.47;3.47;3.47
615;1.036;24.56;3.46;3.47;3.47;3.47
617;1.038;24.56;3.46;3.47;3.47;3.47
619;1.038;24.56;3.46;3.47;3.47;3.47
621;1.038;24.56;3.46;3.47;3.47;3.47
623;1.038;24.56;3.46;3.47;3.47;3.47
625;1.041;24.56;3.46;3.47;3.47;3.47
627;1.041;24.56;3.46;3.47;3.47;3.47
629;1.038;24.56;3.46;3.47;3.47;3.47
630;1.038;24.56;3.46;3.47;3.47;3.47
632;1.038;24.56;3.46;3.47;3.47;3.47
634;1.041;24.56;3.46;3.47;3.47;3.47
636;1.041;24.56;3.46;3.47;3.47;3.47
638;1.041;24.56;3.47;3.47;3.47;3.47
640;1.041;24.56;3.47;3.47;3.47;3.47
642;1.043;24.56;3.47;3.47;3.47;3.47
644;1.041;24.56;3.47;3.47;3.47;3.47
645;1.043;24.56;3.47;3.47;3.47;3.47
647;1.043;24.56;3.47;3.47;3.47;3.47
649;1.038;24.56;3.47;3.47;3.47;3.47
651;1.038;24.56;3.47;3.47;3.47;3.47
653;1.043;24.56;3.47;3.47;3.47;3.47
655;1.034;24.56;3.47;3.47;3.47;3.47
657;1.038;24.56;3.47;3.47;3.47;3.47
658;1.041;24.56;3.47;3.47;3.47;3.48
660;1.041;24.56;3.47;3.47;3.47;3.48
662;1.041;24.56;3.47;3.47;3.47;3.48
664;1.041;24.56;3.47;3.47;3.47;3.48
666;1.038;24.56;3.47;3.47;3.47;3.47
668;1.038;24.56;3.47;3.47;3.47;3.48
670;1.041;24.56;3.47;3.47;3.47;3.48
672;1.043;24.56;3.47;3.47;3.47;3.48
673;1.043;24.56;3.47;3.47;3.47;3.48
675;1.041;24.56;3.47;3.47;3.47;3.48
677;1.041;24.56;3.47;3.48;3.47;3.48
679;1.038;24.56;3.47;3.48;3.47;3.48
681;1.043;24.56;3.47;3.48;3.47;3.48
683;1.041;24.56;3.47;3.48;3.47;3.48
685;1.038;24.56;3.47;3.48;3.48;3.48
687;1.036;24.56;3.47;3.48;3.48;3.48
688;1.043;24.56;3.47;3.48;3.47;3.48
690;1.038;24.56;3.47;3.48;3.48;3.48
692;1.043;24.56;3.47;3.48;3.48;3.48
694;1.038;24.56;3.47;3.48;3.48;3.48
696;1.036;24.56;3.47;3.48;3.48;3.48
698;1.041;24.56;3.47;3.48;3.48;3.48
700;1.043;24.56;3.47;3.48;3.48;3.48
702;1.043;24.56;3.47;3.48;3.48;3.48
703;1.043;24.56;3.47;3.48;3.48;3.48
705;1.041;24.56;3.47;3.48;3.48;3.48
707;1.043;24.56;3.47;3.48;3.48;3.48
709;1.043;24.56;3.47;3.48;3.48;3.48
711;1.041;24.56;3.47;3.48;3.48;3.48
713;1.045;24.62;3.47;3.48;3.48;3.48
715;1.045;24.56;3.47;3.48;3.48;3.48
717;1.041;24.62;3.47;3.48;3.48;3.48
718;1.041;24.62;3.47;3.48;3.48;3.48
720;1.043;24.62;3.47;3.48;3.48;3.48
722;1.041;24.62;3.47;3.48;3.48;3.48
724;1.043;24.62;3.47;3.48;3.48;3.48
726;1.045;24.62;3.47;3.48;3.48;3.48
728;1.038;24.62;3.47;3.48;3.48;3.48
730;1.045;24.62;3.47;3.48;3.48;3.48
732;1.041;24.62;3.47;3.48;3.48;3.48
733;1.041;24.62;3.48;3.48;3.48;3.48
735;1.045;24.62;3.48;3.48;3.48;3.48
737;1.041;24.62;3.48;3.48;3.48;3.48
739;1.041;24.62;3.48;3.48;3.48;3.48
741;1.043;24.62;3.48;3.48;3.48;3.48
743;1.043;24.62;3.48;3.48;3.48;3.48
745;1.041;24.62;3.48;3.48;3.48;3.48
746;1.038;24.62;3.48;3.48;3.48;3.48
748;1.041;24.62;3.48;3.48;3.48;3.48
750;1.041;24.62;3.48;3.48;3.48;3.48
752;1.045;24.62;3.48;3.48;3.48;3.48
754;1.041;24.62;3.48;3.48;3.48;3.48
756;1.041;24.62;3.48;3.48;3.48;3.48
758;1.045;24.62;3.48;3.48;3.48;3.48
760;1.043;24.62;3.48;3.48;3.48;3.48
761;1.043;24.62;3.48;3.48;3.48;3.48
763;1.043;24.62;3.48;3.48;3.48;3.48
765;1.041;24.62;3.48;3.48;3.48;3.48
767;1.043;24.62;3.48;3.48;3.48;3.48
769;1.041;24.69;3.48;3.48;3.48;3.48
771;1.045;24.69;3.48;3.48;3.48;3.48
773;1.043;24.69;3.48;3.48;3.48;3.48
775;1.038;24.69;3.48;3.48;3.48;3.48
776;1.041;24.69;3.48;3.48;3.48;3.48
778;1.036;24.69;3.48;3.48;3.48;3.48
780;1.043;24.69;3.48;3.48;3.48;3.48
782;1.045;24.69;3.48;3.48;3.48;3.48
784;1.041;24.69;3.48;3.48;3.48;3.48
786;1.045;24.69;3.48;3.48;3.48;3.49
788;1.038;24.69;3.48;3.49;3.48;3.48
790;1.041;24.69;3.48;3.49;3.48;3.48
791;1.041;24.69;3.48;3.49;3.48;3.49
793;1.036;24.69;3.48;3.49;3.48;3.49
795;1.043;24.69;3.48;3.49;3.48;3.48
797;1.038;24.69;3.48;3.49;3.48;3.48
799;1.041;24.69;3.48;3.49;3.48;3.49
801;1.041;24.69;3.48;3.49;3.48;3.49
803;1.043;24.69;3.48;3.49;3.48;3.49
805;1.045;24.69;3.48;3.49;3.48;3.49
806;1.041;24.69;3.48;3.49;3.49;3.49
808;1.041;24.75;3.48;3.49;3.48;3.49
810;1.041;24.75;3.48;3.49;3.49;3.49
812;1.041;24.75;3.48;3.49;3.49;3.49
814;1.041;24.69;3.48;3.49;3.48;3.49
816;1.041;24.75;3.48;3.49;3.49;3.49
818;1.041;24.75;3.48;3.49;3.49;3.49
819;1.043;24.75;3.48;3.49;3.49;3.49
821;1.041;24.75;3.48;3.49;3.49;3.49
823;1.041;24.75;3.48;3.49;3.48;3.49
825;1.041;24.75;3.48;3.49;3.48;3.49
827;1.038;24.75;3.48;3.49;3.49;3.49
829;1.038;24.75;3.48;3.49;3.49;3.49
831;1.038;24.75;3.48;3.49;3.49;3.49
833;1.038;24.75;3.48;3.49;3.49;3.49
834;1.045;24.75;3.48;3.49;3.49;3.49
836;1.041;24.75;3.48;3.49;3.49;3.49
838;1.045;24.75;3.48;3.49;3.49;3.49
840;1.038;24.75;3.48;3.49;3.49;3.49
842;1.041;24.75;3.48;3.49;3.49;3.49
844;1.041;24.75;3.48;3.49;3.49;3.49
846;1.043;24.75;3.48;3.49;3.49;3.49
848;1.041;24.75;3.48;3.49;3.49;3.49
849;1.041;24.75;3.48;3.49;3.49;3.49
851;1.041;24.81;3.48;3.49;3.49;3.49
853;1.041;24.75;3.48;3.49;3.49;3.49
855;1.041;24.75;3.48;3.49;3.49;3.49
857;1.041;24.81;3.48;3.49;3.49;3.49
859;1.038;24.81;3.48;3.49;3.49;3.49
861;1.038;24.81;3.48;3.49;3.49;3.49
863;1.041;24.81;3.48;3.49;3.49;3.49
864;1.041;24.81;3.48;3.49;3.49;3.49
866;1.043;24.81;3.49;3.49;3.49;3.49
868;1.041;24.81;3.49;3.49;3.49;3.49
870;1.041;24.81;3.49;3.49;3.49;3.49
872;1.038;24.81;3.49;3.49;3.49;3.49
874;1.045;24.81;3.49;3.49;3.49;3.49
876;1.045;24.81;3.49;3.49;3.49;3.49
878;1.043;24.81;3.49;3.49;3.49;3.49
879;1.041;24.81;3.49;3.49;3.49;3.49
881;1.043;24.81;3.49;3.49;3.49;3.49
883;1.041;24.81;3.49;3.49;3.49;3.49
885;1.041;24.81;3.49;3.49;3.49;3.49
887;1.041;24.81;3.49;3.49;3.49;3.49
889;1.043;24.81;3.49;3.49;3.49;3.49
891;1.043;24.81;3.49;3.49;3.49;3.49
892;1.038;24.81;3.49;3.49;3.49;3.49
894;1.038;24.81;3.49;3.49;3.49;3.49
896;1.041;24.87;3.49;3.49;3.49;3.49
898;1.041;24.87;3.49;3.49;3.49;3.49
900;1.043;24.87;3.49;3.49;3.49;3.49
902;1.043;24.87;3.49;3.49;3.49;3.49
904;1.047;24.87;3.49;3.49;3.49;3.49
906;1.045;24.87;3.49;3.49;3.49;3.49
907;1.045;24.87;3.49;3.49;3.49;3.49
909;1.041;24.87;3.49;3.49;3.49;3.49
911;1.045;24.87;3.49;3.49;3.49;3.5
913;1.038;24.87;3.49;3.49;3.49;3.5
915;1.043;24.87;3.49;3.49;3.49;3.5
917;1.041;24.87;3.49;3.49;3.49;3.5
919;1.043;24.87;3.49;3.49;3.49;3.5
921;1.038;24.87;3.49;3.5;3.49;3.5
922;1.047;24.87;3.49;3.49;3.49;3.5
924;1.036;24.87;3.49;3.49;3.49;3.5
926;1.043;24.87;3.49;3.5;3.49;3.5
928;1.045;24.87;3.49;3.5;3.49;3.5
930;1.041;24.87;3.49;3.5;3.49;3.5
932;1.038;24.87;3.49;3.5;3.49;3.5
934;1.047;24.87;3.49;3.5;3.49;3.5
936;1.038;24.87;3.49;3.5;3.49;3.5
937;1.045;24.87;3.49;3.5;3.49;3.5
939;1.041;24.94;3.49;3.5;3.49;3.5
941;1.038;24.94;3.49;3.5;3.5;3.5
943;1.038;24.94;3.49;3.5;3.49;3.5
945;1.038;24.94;3.49;3.5;3.49;3.5
947;1.043;24.94;3.49;3.5;3.5;3.5
949;1.047;24.94;3.49;3.5;3.5;3.5
951;1.043;24.94;3.49;3.5;3.5;3.5
952;1.043;24.94;3.49;3.5;3.5;3.5
954;1.043;24.94;3.49;3.5;3.5;3.5
956;1.045;24.94;3.49;3.5;3.5;3.5
958;1.045;24.94;3.49;3.5;3.5;3.5
960;1.045;24.94;3.49;3.5;3.5;3.5
962;1.041;24.94;3.49;3.5;3.5;3.5
964;1.045;24.94;3.49;3.5;3.5;3.5
966;1.041;24.94;3.49;3.5;3.5;3.5
967;1.043;24.94;3.49;3.5;3.5;3.5
969;1.043;24.94;3.49;3.5;3.5;3.5
971;1.043;24.94;3.49;3.5;3.5;3.5
973;1.047;24.94;3.49;3.5;3.5;3.5
975;1.043;24.94;3.49;3.5;3.5;3.5
977;1.041;25;3.49;3.5;3.5;3.5
979;1.045;24.94;3.49;3.5;3.5;3.5
980;1.043;24.94;3.49;3.5;3.5;3.5
982;1.043;25;3.49;3.5;3.5;3.5
984;1.045;25;3.49;3.5;3.5;3.5
986;1.043;25;3.49;3.5;3.5;3.5
988;1.041;24.94;3.49;3.5;3.5;3.5
990;1.043;25;3.49;3.5;3.5;3.5
992;1.045;25;3.49;3.5;3.5;3.5
994;1.038;25;3.49;3.5;3.5;3.5
995;1.043;25;3.49;3.5;3.5;3.5
997;1.043;25;3.49;3.5;3.5;3.5
999;1.043;25;3.49;3.5;3.5;3.5
1001;1.043;25;3.49;3.5;3.5;3.5
