Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
312;2.014;24.87;3.56;3.53;3.56;3.56
314;2.012;24.87;3.53;3.53;3.62;3.56
316;2.016;24.87;3.56;3.53;3.56;3.56
318;2.008;24.87;3.53;3.53;3.62;3.56
320;2.012;24.87;3.57;3.53;3.56;3.56
322;2.016;24.87;3.56;3.53;3.62;3.56
323;2.012;24.87;3.57;3.53;3.57;3.56
325;2.014;24.87;3.53;3.53;3.62;3.56
327;2.012;24.94;3.57;3.53;3.57;3.56
329;2.014;24.94;3.56;3.53;3.62;3.56
331;2.016;24.94;3.57;3.53;3.57;3.57
333;2.014;24.94;3.54;3.53;3.62;3.57
335;2.014;24.94;3.57;3.53;3.57;3.56
337;2.012;24.94;3.56;3.53;3.62;3.57
338;2.016;24.94;3.57;3.53;3.57;3.57
340;2.016;24.94;3.56;3.53;3.62;3.57
342;2.016;24.94;3.57;3.53;3.57;3.57
344;2.018;24.94;3.54;3.53;3.62;3.57
346;2.018;24.94;3.57;3.53;3.57;3.57
348;2.014;24.94;3.54;3.53;3.63;3.57
350;2.014;24.94;3.57;3.53;3.57;3.57
351;2.016;24.94;3.57;3.53;3.63;3.57
353;2.014;24.94;3.57;3.54;3.57;3.57
355;2.016;25;3.57;3.54;3.63;3.57
357;2.012;25;3.57;3.54;3.57;3.57
359;2.012;25;3.57;3.54;3.63;3.57
361;2.016;25;3.57;3.54;3.57;3.57
363;2.014;25;3.57;3.54;3.63;3.57
365;2.018;25;3.57;3.54;3.57;3.57
366;2.014;25;3.57;3.54;3.63;3.57
368;2.012;25;3.57;3.54;3.57;3.57
370;2.018;25;3.54;3.54;3.63;3.57
372;2.014;25;3.57;3.54;3.57;3.57
374;2.014;25;3.54;3.54;3.63;3.57
376;2.016;25;3.57;3.54;3.57;3.57
378;2.014;25;3.57;3.54;3.63;3.57
380;2.012;25.06;3.58;3.54;3.57;3.58
381;2.016;25.06;3.57;3.54;3.63;3.57
383;2.016;25.06;3.58;3.54;3.57;3.58
385;2.018;25.06;3.57;3.54;3.63;3.58
387;2.016;25.06;3.58;3.54;3.57;3.58
389;2.014;25.06;3.57;3.54;3.63;3.58
391;2.016;25.06;3.58;3.54;3.58;3.58
393;2.016;25.06;3.55;3.54;3.63;3.58
395;2.016;25.06;3.58;3.54;3.58;3.58
396;2.018;25.06;3.57;3.54;3.63;3.58
398;2.016;25.06;3.58;3.54;3.58;3.58
400;2.016;25.06;3.57;3.54;3.63;3.58
402;2.016;25.12;3.58;3.54;3.58;3.58
404;2.016;25.12;3.55;3.54;3.63;3.58
406;2.016;25.12;3.58;3.54;3.58;3.58
408;2.018;25.12;3.58;3.54;3.63;3.58
410;2.016;25.12;3.58;3.55;3.58;3.58
411;2.016;25.12;3.55;3.55;3.63;3.58
413;2.014;25.12;3.58;3.55;3.58;3.58
415;2.014;25.12;3.58;3.54;3.63;3.58
417;2.016;25.12;3.58;3.55;3.58;3.58
419;2.012;25.12;3.55;3.55;3.63;3.58
421;2.012;25.12;3.58;3.55;3.58;3.58
423;2.02;25.12;3.58;3.55;3.63;3.58
424;2.02;25.12;3.58;3.55;3.58;3.58
426;2.014;25.19;3.58;3.55;3.64;3.56
428;2.012;25.19;3.58;3.55;3.58;3.58
430;2.012;25.19;3.55;3.55;3.64;3.59
432;2.016;25.19;3.58;3.55;3.58;3.58
434;2.016;25.19;3.58;3.55;3.64;3.56
436;2.012;25.19;3.59;3.55;3.58;3.58
438;2.014;25.19;3.55;3.55;3.64;3.59
439;2.016;25.19;3.59;3.55;3.58;3.59
441;2.018;25.19;3.59;3.55;3.64;3.56
443;2.016;25.19;3.59;3.55;3.58;3.58
445;2.018;25.19;3.55;3.55;3.64;3.59
447;2.016;25.19;3.59;3.55;3.58;3.59
449;2.018;25.19;3.58;3.55;3.64;3.59
451;2.016;25.19;3.59;3.55;3.58;3.59
453;2.018;25.19;3.56;3.55;3.64;3.59
454;2.018;25.25;3.59;3.55;3.58;3.59
456;2.016;25.25;3.58;3.55;3.64;3.59
458;2.014;25.25;3.59;3.55;3.58;3.59
460;2.018;25.25;3.58;3.55;3.64;3.59
462;2.012;25.25;3.59;3.56;3.58;3.59
464;2.016;25.25;3.56;3.56;3.64;3.59
466;2.012;25.25;3.59;3.56;3.58;3.59
468;2.012;25.25;3.59;3.56;3.64;3.57
469;2.014;25.25;3.59;3.56;3.59;3.59
471;2.012;25.25;3.59;3.55;3.64;3.59
473;2.018;25.25;3.59;3.56;3.59;3.59
475;2.018;25.25;3.59;3.56;3.64;3.59
477;2.016;25.31;3.59;3.56;3.59;3.59
479;2.014;25.31;3.59;3.56;3.64;3.59
481;2.016;25.31;3.59;3.56;3.59;3.59
483;2.018;25.31;3.56;3.56;3.64;3.59
484;2.016;25.31;3.59;3.56;3.59;3.59
486;2.02;25.31;3.59;3.56;3.64;3.57
488;2.016;25.31;3.59;3.56;3.59;3.59
490;2.016;25.31;3.56;3.56;3.64;3.59
492;2.014;25.31;3.59;3.56;3.59;3.59
494;2.014;25.31;3.59;3.56;3.64;3.59
496;2.016;25.31;3.59;3.56;3.59;3.6
498;2.018;25.37;3.59;3.56;3.64;3.6
499;2.018;25.37;3.6;3.56;3.59;3.6
501;2.014;25.37;3.6;3.56;3.65;3.57
503;2.012;25.37;3.6;3.56;3.59;3.6
505;2.014;25.37;3.56;3.56;3.65;3.6
507;2.012;25.37;3.6;3.56;3.59;3.6
509;2.016;25.37;3.59;3.56;3.65;3.6
511;2.016;25.37;3.6;3.56;3.59;3.6
512;2.02;25.37;3.6;3.56;3.65;3.57
514;2.014;25.44;3.6;3.56;3.59;3.6
516;2.016;25.44;3.57;3.56;3.65;3.6
518;2.014;25.44;3.6;3.57;3.59;3.6
520;2.016;25.44;3.59;3.56;3.65;3.6
522;2.016;25.44;3.6;3.57;3.59;3.6
524;2.016;25.44;3.57;3.57;3.65;3.6
526;2.016;25.44;3.6;3.57;3.59;3.6
527;2.018;25.44;3.6;3.57;3.65;3.6
529;2.018;25.44;3.6;3.57;3.59;3.6
531;2.016;25.44;3.6;3.57;3.65;3.58
533;2.018;25.5;3.6;3.57;3.6;3.6
535;2.018;25.5;3.6;3.57;3.65;3.6
537;2.018;25.5;3.6;3.57;3.6;3.6
539;2.014;25.5;3.57;3.57;3.65;3.6
541;2.018;25.5;3.6;3.57;3.6;3.6
542;2.012;25.5;3.6;3.57;3.65;3.58
544;2.018;25.5;3.6;3.57;3.6;3.6
546;2.014;25.5;3.6;3.57;3.65;3.6
548;2.02;25.5;3.6;3.57;3.6;3.6
550;2.014;25.5;3.6;3.57;3.65;3.58
552;2.016;25.5;3.6;3.57;3.6;3.6
554;2.016;25.56;3.57;3.57;3.65;3.61
556;2.018;25.5;3.6;3.57;3.6;3.61
557;2.016;25.56;3.61;3.57;3.65;3.58
559;2.016;25.56;3.61;3.57;3.6;3.6
561;2.014;25.56;3.57;3.57;3.65;3.6
563;2.014;25.56;3.61;3.57;3.6;3.61
565;2.018;25.56;3.6;3.57;3.65;3.61
567;2.016;25.56;3.61;3.57;3.6;3.61
569;2.014;25.56;3.57;3.57;3.66;3.61
571;2.016;25.56;3.61;3.57;3.6;3.6
572;2.014;25.62;3.6;3.57;3.66;3.61
574;2.016;25.62;3.61;3.58;3.6;3.61
576;2.016;25.62;3.58;3.58;3.66;3.61
578;2.014;25.62;3.61;3.58;3.6;3.61
580;2.012;25.62;3.61;3.58;3.66;3.59
582;2.016;25.62;3.61;3.58;3.6;3.61
584;2.018;25.62;3.61;3.58;3.66;3.59
585;2.02;25.62;3.61;3.58;3.6;3.61
587;2.016;25.62;3.61;3.58;3.66;3.59
589;2.014;25.62;3.61;3.58;3.6;3.61
591;2.016;25.69;3.58;3.58;3.66;3.61
593;2.014;25.69;3.61;3.58;3.6;3.61
595;2.016;25.69;3.61;3.58;3.66;3.61
597;2.018;25.69;3.61;3.58;3.6;3.61
599;2.012;25.69;3.58;3.58;3.66;3.61
600;2.014;25.69;3.61;3.58;3.6;3.61
602;2.018;25.69;3.61;3.58;3.66;3.61
604;2.018;25.69;3.61;3.58;3.61;3.61
606;2.016;25.69;3.61;3.58;3.66;3.61
608;2.016;25.69;3.61;3.58;3.61;3.61
610;2.018;25.69;3.58;3.58;3.66;3.62
612;2.018;25.69;3.61;3.58;3.61;3.62
614;2.018;25.69;3.61;3.58;3.66;3.59
615;2.014;25.69;3.61;3.58;3.61;3.61
617;2.016;25.69;3.61;3.58;3.66;3.62
619;2.016;25.75;3.62;3.58;3.61;3.62
621;2.014;25.75;3.62;3.58;3.66;3.59
623;2.018;25.75;3.62;3.58;3.61;3.62
625;2.018;25.75;3.61;3.58;3.66;3.62
627;2.016;25.75;3.62;3.58;3.61;3.62
629;2.014;25.75;3.62;3.59;3.66;3.59
630;2.014;25.75;3.62;3.59;3.61;3.62
632;2.016;25.75;3.59;3.59;3.66;3.62
634;2.016;25.75;3.62;3.59;3.61;3.62
636;2.018;25.81;3.62;3.59;3.67;3.59
638;2.02;25.81;3.62;3.59;3.61;3.62
640;2.014;25.81;3.62;3.59;3.66;3.6
642;2.018;25.81;3.62;3.59;3.61;3.62
644;2.016;25.81;3.61;3.59;3.66;3.62
645;2.016;25.81;3.62;3.59;3.61;3.62
647;2.016;25.81;3.59;3.59;3.67;3.62
649;2.016;25.81;3.62;3.59;3.61;3.62
651;2.02;25.81;3.62;3.59;3.67;3.6
653;2.018;25.81;3.62;3.59;3.61;3.62
655;2.014;25.81;3.59;3.59;3.67;3.62
657;2.014;25.81;3.62;3.59;3.61;3.62
658;2.016;25.81;3.62;3.59;3.67;3.62
660;2.016;25.81;3.62;3.59;3.61;3.62
662;2.018;25.81;3.62;3.59;3.67;3.6
664;2.014;25.81;3.62;3.59;3.61;3.62
666;2.016;25.81;3.6;3.59;3.67;3.6
668;2.012;25.87;3.62;3.59;3.61;3.62
670;2.018;25.87;3.62;3.59;3.67;3.62
672;2.012;25.87;3.62;3.59;3.62;3.62
673;2.016;25.87;3.59;3.59;3.67;3.63
675;2.018;25.87;3.62;3.59;3.62;3.63
677;2.014;25.87;3.62;3.59;3.67;3.6
679;2.014;25.87;3.62;3.59;3.62;3.62
681;2.014;25.87;3.62;3.59;3.67;3.63
683;2.012;25.87;3.63;3.59;3.62;3.63
685;2.014;25.87;3.62;3.59;3.67;3.63
687;2.014;25.94;3.63;3.6;3.62;3.63
688;2.018;25.94;3.6;3.6;3.67;3.6
690;2.016;25.94;3.63;3.6;3.62;3.63
692;2.01;25.94;3.63;3.6;3.67;3.6
694;2.016;25.94;3.63;3.6;3.62;3.63
696;2.018;25.94;3.6;3.6;3.67;3.63
698;2.018;25.94;3.63;3.6;3.62;3.63
700;2.016;25.94;3.63;3.6;3.67;3.6
702;2.016;25.94;3.63;3.6;3.62;3.63
703;2.018;25.94;3.62;3.6;3.67;3.63
705;2.02;25.94;3.63;3.6;3.62;3.63
707;2.016;25.94;3.63;3.6;3.67;3.61
709;2.016;25.94;3.63;3.6;3.62;3.63
711;2.016;25.94;3.6;3.6;3.68;3.61
713;2.018;25.94;3.63;3.6;3.62;3.63
715;2.018;26;3.63;3.6;3.67;3.61
717;2.016;26;3.63;3.6;3.62;3.63
718;2.012;26;3.6;3.6;3.68;3.63
720;2.014;26;3.63;3.6;3.62;3.63
722;2.016;26;3.63;3.6;3.68;3.63
724;2.018;26;3.63;3.6;3.62;3.63
726;2.014;26;3.63;3.6;3.68;3.61
728;2.016;26;3.63;3.6;3.62;3.63
730;2.016;26;3.63;3.6;3.68;3.63
732;2.018;26.06;3.63;3.6;3.62;3.63
733;2.016;26.06;3.6;3.6;3.68;3.64
735;2.012;26.06;3.63;3.6;3.62;3.64
737;2.016;26.06;3.63;3.6;3.68;3.61
739;2.018;26.06;3.63;3.61;3.62;3.64
741;2.014;26.06;3.63;3.61;3.68;3.61
743;2.012;26.06;3.64;3.61;3.62;3.64
745;2.014;26.06;3.64;3.61;3.68;3.61
746;2.016;26.06;3.64;3.61;3.62;3.64
748;2.018;26.06;3.61;3.61;3.68;3.64
750;2.014;26.06;3.64;3.61;3.63;3.64
752;2.016;26.06;3.64;3.61;3.68;3.61
754;2.016;26.06;3.64;3.61;3.63;3.64
756;2.016;26.06;3.64;3.61;3.68;3.62
758;2.016;26.06;3.64;3.61;3.63;3.64
760;2.012;26.06;3.64;3.61;3.68;3.62
761;2.012;26.06;3.64;3.61;3.63;3.64
763;2.014;26.06;3.61;3.61;3.68;3.62
765;2.016;26.06;3.64;3.61;3.63;3.64
767;2.02;26.12;3.64;3.61;3.68;3.62
769;2.016;26.12;3.64;3.61;3.63;3.64
771;2.016;26.12;3.64;3.61;3.68;3.62
773;2.018;26.12;3.64;3.61;3.63;3.64
775;2.016;26.12;3.61;3.61;3.68;3.64
776;2.014;26.12;3.64;3.61;3.63;3.64
778;2.014;26.12;3.64;3.61;3.68;3.62
780;2.014;26.12;3.64;3.61;3.63;3.64
782;2.014;26.12;3.61;3.61;3.68;3.64
784;2.016;26.12;3.64;3.61;3.63;3.64
786;2.018;26.12;3.64;3.61;3.68;3.64
788;2.016;26.12;3.64;3.61;3.63;3.64
790;2.016;26.12;3.64;3.61;3.68;3.62
791;2.018;26.12;3.64;3.62;3.63;3.64
793;2.02;26.12;3.64;3.62;3.69;3.62
795;2.016;26.12;3.64;3.62;3.63;3.64
797;2.016;26.12;3.62;3.62;3.69;3.62
799;2.018;26.12;3.64;3.62;3.63;3.65
801;2.014;26.12;3.64;3.62;3.69;3.62
803;2.018;26.12;3.64;3.62;3.63;3.65
805;2.018;26.19;3.65;3.62;3.69;3.62
806;2.014;26.19;3.65;3.62;3.63;3.64
808;2.016;26.19;3.64;3.62;3.69;3.65
810;2.012;26.19;3.65;3.62;3.63;3.65
812;2.02;26.19;3.65;3.62;3.69;3.62
814;2.014;26.19;3.65;3.62;3.63;3.65
816;2.016;26.19;3.62;3.62;3.69;3.65
818;2.016;26.19;3.65;3.62;3.64;3.65
819;2.018;26.19;3.65;3.62;3.69;3.63
821;2.022;26.19;3.65;3.62;3.64;3.65
823;2.01;26.19;3.62;3.62;3.69;3.65
825;2.016;26.19;3.65;3.62;3.64;3.65
827;2.014;26.19;3.65;3.62;3.69;3.63
829;2.014;26.19;3.65;3.62;3.64;3.65
831;2.016;26.19;3.65;3.62;3.69;3.63
833;2.012;26.19;3.65;3.62;3.64;3.65
834;2.014;26.19;3.65;3.62;3.69;3.63
836;2.014;26.19;3.65;3.62;3.64;3.65
838;2.014;26.19;3.63;3.63;3.69;3.63
840;2.018;26.25;3.65;3.62;3.64;3.65
842;2.014;26.19;3.65;3.62;3.69;3.63
844;2.016;26.25;3.65;3.63;3.64;3.65
846;2.018;26.25;3.65;3.63;3.69;3.63
848;2.018;26.25;3.65;3.63;3.64;3.65
849;2.016;26.25;3.62;3.63;3.69;3.65
851;2.016;26.25;3.65;3.63;3.64;3.65
853;2.018;26.25;3.65;3.63;3.69;3.63
855;2.016;26.25;3.65;3.63;3.64;3.65
857;2.02;26.25;3.65;3.63;3.69;3.63
859;2.016;26.25;3.65;3.63;3.64;3.65
861;2.014;26.25;3.62;3.63;3.7;3.66
863;2.018;26.25;3.65;3.63;3.64;3.66
864;2.016;26.25;3.66;3.63;3.7;3.63
866;2.016;26.25;3.66;3.63;3.64;3.66
868;2.016;26.25;3.66;3.63;3.7;3.63
870;2.018;26.31;3.66;3.63;3.64;3.66
872;2.016;26.31;3.66;3.63;3.7;3.63
874;2.016;26.25;3.66;3.63;3.64;3.66
876;2.012;26.31;3.66;3.63;3.7;3.64
878;2.016;26.25;3.66;3.63;3.64;3.66
879;2.01;26.31;3.63;3.63;3.7;3.64
881;2.014;26.31;3.66;3.63;3.65;3.66
883;2.016;26.31;3.66;3.63;3.7;3.64
885;2.018;26.31;3.66;3.63;3.65;3.66
887;2.018;26.31;3.66;3.63;3.7;3.64
889;2.016;26.31;3.66;3.63;3.65;3.66
891;2.012;26.31;3.66;3.63;3.7;3.64
892;2.018;26.31;3.66;3.63;3.65;3.66
894;2.016;26.31;3.66;3.63;3.7;3.64
896;2.016;26.31;3.66;3.64;3.65;3.66
898;2.016;26.31;3.66;3.64;3.7;3.64
900;2.02;26.31;3.66;3.64;3.65;3.66
902;2.018;26.31;3.63;3.64;3.7;3.67
904;2.014;26.31;3.66;3.64;3.65;3.66
906;2.016;26.31;3.66;3.64;3.7;3.64
907;2.02;26.31;3.66;3.64;3.65;3.66
909;2.016;26.31;3.66;3.64;3.7;3.64
911;2.018;26.31;3.66;3.64;3.65;3.66
913;2.016;26.37;3.63;3.64;3.7;3.67
915;2.016;26.37;3.66;3.64;3.65;3.67
917;2.018;26.37;3.66;3.64;3.71;3.64
919;2.016;26.37;3.67;3.64;3.65;3.67
921;2.016;26.37;3.67;3.64;3.7;3.64
922;2.016;26.37;3.67;3.64;3.65;3.67
924;2.016;26.37;3.67;3.64;3.71;3.64
926;2.014;26.37;3.67;3.64;3.65;3.67
928;2.014;26.37;3.64;3.64;3.71;3.67
930;2.01;26.37;3.67;3.64;3.65;3.67
932;2.016;26.37;3.67;3.64;3.71;3.65
934;2.016;26.37;3.67;3.64;3.65;3.67
936;2.014;26.37;3.67;3.64;3.71;3.65
937;2.016;26.37;3.67;3.64;3.66;3.67
939;2.02;26.37;3.66;3.64;3.71;3.67
941;2.018;26.37;3.67;3.64;3.66;3.67
943;2.016;26.37;3.67;3.64;3.71;3.65
945;2.016;26.37;3.67;3.65;3.66;3.67
947;2.012;26.44;3.67;3.65;3.71;3.65
949;2.014;26.37;3.67;3.65;3.66;3.67
951;2.012;26.44;3.64;3.65;3.71;3.67
952;2.018;26.44;3.67;3.65;3.66;3.67
954;2.014;26.44;3.67;3.65;3.71;3.65
956;2.016;26.44;3.67;3.65;3.66;3.67
958;2.016;26.44;3.67;3.65;3.71;3.65
960;2.014;26.44;3.67;3.65;3.66;3.68
962;2.016;26.44;3.67;3.65;3.71;3.65
964;2.014;26.44;3.67;3.65;3.66;3.68
966;2.014;26.44;3.67;3.65;3.71;3.65
967;2.02;26.44;3.68;3.65;3.66;3.68
969;2.018;26.44;3.65;3.65;3.72;3.65
971;2.016;26.44;3.67;3.65;3.66;3.68
973;2.018;26.44;3.67;3.65;3.71;3.68
975;2.014;26.44;3.68;3.65;3.66;3.68
977;2.014;26.44;3.68;3.65;3.72;3.65
979;2.016;26.44;3.68;3.65;3.66;3.68
980;2.02;26.44;3.68;3.65;3.72;3.66
982;2.014;26.44;3.68;3.65;3.66;3.68
984;2.012;26.44;3.68;3.65;3.72;3.65
986;2.016;26.44;3.68;3.65;3.66;3.68
988;2.018;26.44;3.68;3.65;3.72;3.66
990;2.016;26.5;3.68;3.65;3.66;3.68
992;2.016;26.5;3.65;3.65;3.72;3.68
994;2.016;26.44;3.68;3.66;3.66;3.68
995;2.016;26.44;3.68;3.66;3.72;3.66
997;2.018;26.5;3.68;3.66;3.66;3.68
999;2.016;26.5;3.68;3.66;3.72;3.66
1001;2.014;26.5;3.68;3.66;3.67;3.68
1003;2.02;26.5;3.66;3.66;3.72;3.66
