Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
113;1.004;24.69;3.32;3.31;3.31;3.32
115;1.006;24.69;3.32;3.31;3.31;3.32
117;1.004;24.69;3.32;3.31;3.31;3.32
119;1.006;24.69;3.32;3.31;3.31;3.32
121;1.008;24.69;3.32;3.31;3.31;3.33
123;1.011;24.69;3.32;3.31;3.32;3.33
124;1.008;24.69;3.32;3.31;3.32;3.33
126;1.004;24.69;3.32;3.31;3.32;3.33
128;1.006;24.69;3.32;3.32;3.32;3.33
130;1.011;24.69;3.33;3.32;3.32;3.33
132;1.008;24.69;3.33;3.32;3.32;3.33
134;1.008;24.69;3.33;3.32;3.32;3.33
136;1.008;24.69;3.33;3.32;3.32;3.34
138;1.008;24.69;3.33;3.32;3.32;3.34
139;1.011;24.69;3.33;3.32;3.33;3.34
141;1.006;24.69;3.33;3.32;3.33;3.34
143;1.008;24.69;3.33;3.32;3.33;3.34
145;1.011;24.69;3.33;3.33;3.33;3.34
147;1.011;24.69;3.34;3.33;3.33;3.34
149;1.004;24.69;3.34;3.33;3.33;3.34
151;1.008;24.62;3.34;3.33;3.33;3.34
153;1.008;24.69;3.34;3.33;3.33;3.35
154;1.011;24.62;3.34;3.33;3.33;3.35
156;1.008;24.69;3.34;3.33;3.34;3.35
158;1.011;24.62;3.34;3.33;3.34;3.35
160;1.008;24.62;3.34;3.33;3.34;3.35
162;1.006;24.62;3.34;3.34;3.34;3.35
164;1.004;24.62;3.34;3.34;3.34;3.35
166;1.008;24.62;3.35;3.34;3.34;3.35
168;1.008;24.62;3.35;3.34;3.34;3.35
169;1.006;24.62;3.35;3.34;3.34;3.35
171;1.006;24.62;3.35;3.34;3.34;3.36
173;1.004;24.62;3.35;3.34;3.34;3.36
175;1.006;24.62;3.35;3.34;3.34;3.36
177;1.008;24.62;3.35;3.34;3.34;3.36
179;1.008;24.62;3.35;3.34;3.35;3.34
181;1.006;24.62;3.35;3.34;3.35;3.36
183;1.011;24.62;3.35;3.34;3.35;3.36
184;1.006;24.62;3.35;3.35;3.35;3.36
186;1.006;24.62;3.36;3.35;3.35;3.36
188;1.013;24.62;3.36;3.35;3.35;3.35
190;1.011;24.62;3.36;3.35;3.35;3.36
192;1.004;24.62;3.36;3.35;3.35;3.37
194;1.006;24.62;3.36;3.35;3.35;3.37
196;1.008;24.62;3.36;3.35;3.35;3.37
197;1.011;24.62;3.36;3.35;3.35;3.37
199;1.006;24.62;3.36;3.35;3.36;3.37
201;1.006;24.62;3.36;3.35;3.36;3.37
203;1.015;24.62;3.36;3.35;3.36;3.37
205;1.008;24.62;3.37;3.36;3.36;3.36
207;1.008;24.62;3.37;3.36;3.36;3.37
209;1.008;24.62;3.37;3.36;3.36;3.37
211;1.011;24.56;3.37;3.36;3.36;3.37
212;1.011;24.56;3.37;3.36;3.36;3.37
214;1.008;24.56;3.37;3.36;3.36;3.38
216;1.008;24.56;3.37;3.36;3.36;3.38
218;1.011;24.56;3.37;3.36;3.36;3.38
220;1.006;24.56;3.37;3.36;3.37;3.38
222;1.011;24.56;3.37;3.36;3.37;3.38
224;1.006;24.56;3.37;3.36;3.37;3.38
226;1.008;24.56;3.37;3.37;3.37;3.36
227;1.006;24.56;3.37;3.36;3.37;3.38
229;1.011;24.56;3.37;3.37;3.37;3.38
231;1.008;24.56;3.38;3.37;3.37;3.38
233;1.008;24.56;3.38;3.37;3.37;3.38
235;1.011;24.56;3.38;3.37;3.37;3.38
237;1.013;24.56;3.38;3.37;3.37;3.39
239;1.011;24.56;3.38;3.37;3.37;3.39
241;1.008;24.56;3.38;3.37;3.37;3.37
242;1.008;24.56;3.38;3.37;3.37;3.39
244;1.008;24.56;3.38;3.37;3.37;3.39
246;1.013;24.56;3.38;3.37;3.37;3.39
248;1.008;24.56;3.38;3.37;3.37;3.39
250;1.011;24.56;3.38;3.37;3.38;3.39
252;1.008;24.56;3.38;3.37;3.38;3.39
254;1.011;24.56;3.38;3.37;3.38;3.39
256;1.011;24.56;3.38;3.38;3.38;3.39
257;1.011;24.56;3.39;3.38;3.38;3.39
259;1.008;24.56;3.39;3.38;3.38;3.39
261;1.015;24.56;3.39;3.38;3.38;3.39
263;1.011;24.56;3.39;3.38;3.38;3.39
265;1.008;24.56;3.39;3.38;3.38;3.38
267;1.011;24.56;3.39;3.38;3.38;3.39
269;1.011;24.56;3.39;3.38;3.38;3.39
270;1.008;24.56;3.39;3.38;3.38;3.39
272;1.015;24.56;3.39;3.38;3.38;3.4
274;1.013;24.56;3.39;3.38;3.38;3.4
276;1.004;24.56;3.39;3.38;3.38;3.4
278;1.011;24.56;3.39;3.38;3.38;3.4
280;1.006;24.56;3.39;3.38;3.39;3.4
282;1.008;24.56;3.39;3.38;3.39;3.4
284;1.008;24.56;3.39;3.38;3.39;3.4
285;1.008;24.56;3.39;3.38;3.39;3.4
287;1.008;24.56;3.4;3.39;3.39;3.4
289;1.011;24.56;3.4;3.39;3.39;3.4
291;1.013;24.56;3.4;3.39;3.39;3.39
293;1.011;24.56;3.4;3.39;3.39;3.4
295;1.011;24.56;3.4;3.39;3.39;3.4
297;1.008;24.56;3.4;3.39;3.39;3.41
299;1.013;24.56;3.4;3.39;3.39;3.39
300;1.013;24.56;3.4;3.39;3.39;3.41
302;1.011;24.56;3.4;3.39;3.39;3.41
304;1.008;24.56;3.4;3.39;3.39;3.41
306;1.008;24.56;3.4;3.39;3.39;3.41
308;1.013;24.56;3.4;3.39;3.39;3.41
310;1.011;24.56;3.4;3.39;3.39;3.41
312;1.011;24.56;3.4;3.39;3.4;3.39
314;1.013;24.56;3.4;3.39;3.39;3.41
315;1.015;24.56;3.4;3.39;3.4;3.41
317;1.011;24.56;3.4;3.39;3.4;3.41
319;1.011;24.56;3.4;3.4;3.4;3.41
321;1.013;24.56;3.4;3.4;3.4;3.41
323;1.011;24.56;3.41;3.4;3.4;3.41
325;1.011;24.56;3.41;3.4;3.4;3.4
327;1.011;24.56;3.41;3.4;3.4;3.41
329;1.011;24.56;3.41;3.4;3.4;3.41
330;1.008;24.56;3.41;3.4;3.4;3.41
332;1.011;24.56;3.41;3.4;3.4;3.41
334;1.013;24.56;3.41;3.4;3.4;3.42
336;1.013;24.56;3.41;3.4;3.4;3.42
338;1.008;24.56;3.41;3.4;3.4;3.42
340;1.008;24.56;3.41;3.4;3.4;3.42
342;1.011;24.56;3.41;3.4;3.4;3.42
343;1.013;24.56;3.41;3.4;3.4;3.42
345;1.013;24.56;3.41;3.4;3.4;3.42
347;1.011;24.56;3.41;3.4;3.4;3.42
349;1.015;24.56;3.41;3.4;3.4;3.4
351;1.013;24.56;3.41;3.4;3.4;3.42
353;1.013;24.56;3.41;3.4;3.4;3.42
355;1.013;24.56;3.42;3.41;3.41;3.4
357;1.013;24.56;3.41;3.41;3.41;3.42
358;1.006;24.56;3.41;3.41;3.41;3.42
360;1.015;24.56;3.42;3.41;3.41;3.42
362;1.011;24.56;3.42;3.41;3.41;3.42
364;1.011;24.56;3.42;3.41;3.41;3.41
366;1.013;24.56;3.42;3.41;3.41;3.42
368;1.011;24.56;3.42;3.41;3.41;3.42
370;1.011;24.56;3.42;3.41;3.41;3.42
372;1.011;24.56;3.42;3.41;3.41;3.42
373;1.011;24.56;3.42;3.41;3.41;3.42
375;1.013;24.56;3.42;3.41;3.41;3.42
377;1.015;24.56;3.42;3.41;3.41;3.42
379;1.011;24.56;3.42;3.41;3.41;3.42
381;1.011;24.56;3.42;3.41;3.41;3.43
383;1.013;24.56;3.42;3.41;3.41;3.43
385;1.011;24.56;3.42;3.41;3.41;3.43
387;1.019;24.56;3.42;3.41;3.41;3.43
388;1.011;24.56;3.42;3.41;3.41;3.43
390;1.013;24.56;3.42;3.41;3.41;3.43
392;1.008;24.56;3.42;3.41;3.41;3.43
394;1.013;24.56;3.42;3.41;3.41;3.43
396;1.006;24.56;3.42;3.41;3.41;3.43
398;1.011;24.56;3.42;3.42;3.41;3.43
400;1.015;24.56;3.42;3.42;3.42;3.43
402;1.013;24.56;3.42;3.42;3.42;3.43
403;1.017;24.56;3.42;3.42;3.42;3.43
405;1.015;24.56;3.43;3.42;3.42;3.43
407;1.011;24.56;3.43;3.42;3.42;3.43
409;1.011;24.56;3.43;3.42;3.42;3.43
411;1.015;24.56;3.43;3.42;3.42;3.43
413;1.013;24.56;3.43;3.42;3.42;3.43
415;1.013;24.56;3.43;3.42;3.42;3.43
417;1.011;24.56;3.43;3.42;3.42;3.43
418;1.011;24.56;3.43;3.42;3.42;3.43
420;1.013;24.56;3.43;3.42;3.42;3.43
422;1.008;24.56;3.43;3.42;3.42;3.43
424;1.011;24.56;3.43;3.42;3.42;3.43
426;1.013;24.56;3.43;3.42;3.42;3.43
428;1.011;24.56;3.43;3.42;3.42;3.44
430;1.011;24.56;3.43;3.42;3.42;3.43
431;1.013;24.56;3.43;3.42;3.42;3.43
433;1.011;24.56;3.43;3.42;3.42;3.44
435;1.013;24.56;3.43;3.42;3.42;3.44
437;1.013;24.56;3.43;3.42;3.42;3.44
439;1.015;24.56;3.43;3.42;3.42;3.44
441;1.011;24.56;3.43;3.42;3.42;3.44
443;1.013;24.56;3.43;3.42;3.42;3.44
445;1.015;24.56;3.43;3.42;3.42;3.44
446;1.013;24.56;3.43;3.42;3.42;3.44
448;1.011;24.56;3.43;3.42;3.42;3.44
450;1.011;24.56;3.43;3.43;3.42;3.44
452;1.013;24.56;3.43;3.43;3.42;3.44
454;1.013;24.56;3.43;3.43;3.42;3.44
456;1.013;24.56;3.43;3.43;3.43;3.44
458;1.013;24.56;3.44;3.43;3.43;3.44
460;1.013;24.56;3.44;3.43;3.43;3.44
461;1.013;24.56;3.44;3.43;3.43;3.44
463;1.013;24.56;3.44;3.43;3.43;3.44
465;1.008;24.56;3.44;3.43;3.43;3.44
467;1.017;24.56;3.44;3.43;3.43;3.44
469;1.013;24.56;3.44;3.43;3.43;3.44
471;1.013;24.56;3.44;3.43;3.43;3.44
473;1.013;24.56;3.44;3.43;3.43;3.44
475;1.013;24.56;3.44;3.43;3.43;3.44
476;1.013;24.56;3.44;3.43;3.43;3.44
478;1.015;24.62;3.44;3.43;3.43;3.44
480;1.011;24.56;3.44;3.43;3.43;3.44
482;1.013;24.62;3.44;3.43;3.43;3.44
484;1.008;24.62;3.44;3.43;3.43;3.44
486;1.015;24.56;3.44;3.43;3.43;3.44
488;1.008;24.56;3.44;3.43;3.43;3.44
490;1.011;24.62;3.44;3.43;3.43;3.44
491;1.015;24.56;3.44;3.43;3.43;3.44
493;1.008;24.56;3.44;3.43;3.43;3.44
495;1.011;24.62;3.44;3.43;3.43;3.44
497;1.011;24.62;3.44;3.43;3.43;3.44
499;1.013;24.62;3.44;3.43;3.43;3.44
501;1.015;24.62;3.44;3.43;3.43;3.44
503;1.011;24.62;3.44;3.43;3.43;3.44
504;1.013;24.62;3.44;3.43;3.43;3.44
506;1.013;24.62;3.44;3.43;3.43;3.44
508;1.017;24.62;3.44;3.44;3.43;3.44
510;1.013;24.62;3.44;3.44;3.43;3.44
512;1.008;24.62;3.44;3.44;3.43;3.44
514;1.017;24.62;3.44;3.44;3.43;3.44
516;1.011;24.62;3.44;3.44;3.43;3.44
518;1.015;24.62;3.44;3.44;3.43;3.44
519;1.011;24.62;3.44;3.44;3.43;3.44
521;1.015;24.62;3.44;3.44;3.43;3.44
523;1.017;24.62;3.45;3.44;3.43;3.44
525;1.015;24.62;3.45;3.44;3.43;3.44
527;1.015;24.62;3.45;3.44;3.43;3.44
529;1.013;24.62;3.45;3.44;3.43;3.45
531;1.015;24.62;3.45;3.44;3.43;3.45
533;1.015;24.62;3.45;3.44;3.43;3.44
534;1.015;24.62;3.45;3.44;3.43;3.44
536;1.011;24.62;3.45;3.44;3.43;3.44
538;1.011;24.62;3.45;3.44;3.43;3.44
540;1.011;24.62;3.45;3.44;3.43;3.44
542;1.013;24.62;3.45;3.44;3.43;3.44
544;1.011;24.62;3.45;3.44;3.43;3.44
546;1.008;24.62;3.45;3.44;3.43;3.44
548;1.008;24.62;3.45;3.44;3.44;3.44
549;1.013;24.62;3.45;3.44;3.44;3.44
551;1.013;24.62;3.45;3.44;3.44;3.44
553;1.015;24.62;3.45;3.44;3.44;3.44
555;1.017;24.62;3.45;3.44;3.44;3.45
557;1.011;24.62;3.45;3.44;3.44;3.45
559;1.013;24.62;3.45;3.44;3.44;3.45
561;1.011;24.62;3.45;3.44;3.44;3.45
563;1.015;24.62;3.45;3.44;3.44;3.45
564;1.013;24.62;3.45;3.44;3.44;3.44
566;1.015;24.62;3.45;3.44;3.44;3.45
568;1.008;24.69;3.45;3.44;3.44;3.45
570;1.015;24.69;3.45;3.44;3.44;3.45
572;1.013;24.69;3.45;3.44;3.44;3.45
574;1.013;24.69;3.45;3.44;3.44;3.45
576;1.008;24.69;3.45;3.44;3.44;3.45
577;1.011;24.69;3.45;3.45;3.44;3.45
579;1.011;24.69;3.45;3.44;3.44;3.45
581;1.011;24.69;3.45;3.45;3.44;3.45
583;1.008;24.69;3.45;3.45;3.44;3.45
585;1.013;24.69;3.45;3.45;3.44;3.45
587;1.006;24.69;3.45;3.45;3.44;3.45
589;1.015;24.69;3.45;3.45;3.44;3.45
591;1.015;24.69;3.45;3.45;3.44;3.45
592;1.013;24.69;3.45;3.45;3.44;3.45
594;1.011;24.69;3.45;3.45;3.44;3.45
596;1.013;24.69;3.45;3.45;3.44;3.45
598;1.011;24.69;3.45;3.45;3.44;3.45
600;1.015;24.69;3.45;3.45;3.44;3.45
602;1.013;24.69;3.45;3.45;3.44;3.45
604;1.011;24.69;3.45;3.45;3.44;3.45
606;1.017;24.69;3.45;3.45;3.44;3.45
607;1.011;24.69;3.45;3.45;3.44;3.45
609;1.015;24.69;3.45;3.45;3.44;3.45
611;1.011;24.69;3.45;3.45;3.44;3.45
613;1.011;24.69;3.45;3.45;3.44;3.45
615;1.013;24.69;3.45;3.45;3.44;3.45
617;1.011;24.69;3.45;3.45;3.44;3.45
619;1.013;24.69;3.45;3.45;3.44;3.45
621;1.011;24.69;3.45;3.45;3.44;3.45
622;1.013;24.69;3.45;3.45;3.44;3.45
624;1.013;24.75;3.46;3.45;3.44;3.45
626;1.013;24.75;3.46;3.45;3.44;3.45
628;1.008;24.69;3.46;3.45;3.44;3.45
630;1.017;24.75;3.46;3.45;3.44;3.45
632;1.017;24.75;3.46;3.45;3.44;3.45
634;1.013;24.75;3.46;3.45;3.44;3.45
636;1.008;24.75;3.46;3.45;3.44;3.45
637;1.011;24.75;3.46;3.45;3.44;3.45
639;1.013;24.75;3.46;3.45;3.44;3.45
641;1.011;24.75;3.46;3.45;3.44;3.45
643;1.013;24.75;3.46;3.45;3.44;3.45
645;1.015;24.75;3.46;3.45;3.44;3.45
647;1.011;24.75;3.46;3.45;3.44;3.45
649;1.013;24.75;3.46;3.45;3.44;3.45
651;1.013;24.75;3.46;3.45;3.44;3.45
652;1.008;24.75;3.46;3.45;3.44;3.45
654;1.011;24.75;3.46;3.45;3.44;3.45
656;1.013;24.75;3.46;3.45;3.44;3.45
658;1.013;24.75;3.46;3.45;3.44;3.45
660;1.011;24.75;3.46;3.45;3.44;3.45
662;1.013;24.75;3.46;3.45;3.44;3.45
664;1.011;24.75;3.46;3.45;3.44;3.45
665;1.017;24.75;3.46;3.45;3.44;3.45
667;1.011;24.75;3.46;3.45;3.44;3.45
669;1.011;24.75;3.46;3.45;3.44;3.45
671;1.013;24.75;3.46;3.45;3.45;3.45
673;1.013;24.81;3.46;3.45;3.44;3.45
675;1.013;24.75;3.46;3.45;3.45;3.45
677;1.006;24.81;3.46;3.46;3.44;3.45
679;1.008;24.75;3.46;3.46;3.45;3.45
680;1.013;24.81;3.46;3.46;3.45;3.45
682;1.011;24.75;3.46;3.46;3.45;3.45
684;1.015;24.81;3.46;3.46;3.45;3.45
686;1.013;24.75;3.46;3.46;3.45;3.45
688;1.011;24.81;3.46;3.46;3.45;3.45
690;1.015;24.81;3.46;3.46;3.45;3.45
692;1.011;24.81;3.46;3.46;3.45;3.46
694;1.013;24.81;3.46;3.46;3.45;3.45
695;1.013;24.81;3.46;3.46;3.45;3.45
697;1.013;24.81;3.46;3.46;3.45;3.46
699;1.013;24.81;3.46;3.46;3.45;3.45
701;1.011;24.81;3.46;3.46;3.45;3.46
703;1.022;24.81;3.46;3.46;3.45;3.46
705;1.011;24.81;3.46;3.46;3.45;3.46
707;1.013;24.81;3.46;3.46;3.45;3.46
709;1.013;24.81;3.46;3.46;3.45;3.46
710;1.011;24.81;3.46;3.46;3.45;3.46
712;1.015;24.81;3.46;3.46;3.45;3.46
714;1.011;24.81;3.46;3.46;3.45;3.46
716;1.015;24.81;3.46;3.46;3.45;3.46
718;1.013;24.81;3.46;3.46;3.45;3.46
720;1.013;24.81;3.46;3.46;3.45;3.46
722;1.013;24.81;3.46;3.46;3.45;3.46
724;1.011;24.81;3.46;3.46;3.45;3.46
725;1.011;24.81;3.46;3.46;3.45;3.46
727;1.015;24.81;3.46;3.46;3.45;3.46
729;1.013;24.81;3.46;3.46;3.45;3.46
731;1.013;24.81;3.46;3.46;3.45;3.46
733;1.013;24.81;3.46;3.46;3.45;3.46
735;1.013;24.81;3.46;3.46;3.45;3.46
737;1.013;24.81;3.46;3.46;3.45;3.46
738;1.008;24.81;3.46;3.46;3.45;3.46
740;1.011;24.81;3.46;3.46;3.45;3.46
742;1.015;24.81;3.46;3.46;3.45;3.46
744;1.011;24.81;3.46;3.46;3.45;3.46
746;1.013;24.87;3.46;3.46;3.45;3.46
748;1.013;24.81;3.46;3.46;3.45;3.46
750;1.015;24.87;3.46;3.46;3.45;3.46
752;1.015;24.87;3.46;3.46;3.45;3.46
753;1.013;24.87;3.46;3.46;3.45;3.46
755;1.015;24.87;3.46;3.46;3.45;3.46
757;1.011;24.87;3.46;3.46;3.45;3.46
759;1.013;24.87;3.46;3.46;3.45;3.46
761;1.013;24.87;3.47;3.46;3.45;3.46
763;1.013;24.87;3.47;3.46;3.45;3.46
765;1.015;24.87;3.47;3.46;3.45;3.46
767;1.013;24.87;3.47;3.46;3.45;3.46
768;1.011;24.87;3.47;3.46;3.45;3.46
770;1.013;24.87;3.47;3.46;3.45;3.46
772;1.011;24.87;3.47;3.46;3.45;3.46
774;1.013;24.87;3.47;3.46;3.45;3.46
776;1.011;24.87;3.47;3.46;3.45;3.46
778;1.013;24.87;3.47;3.46;3.45;3.46
780;1.015;24.87;3.47;3.46;3.45;3.46
782;1.015;24.87;3.47;3.46;3.45;3.46
783;1.015;24.87;3.47;3.46;3.45;3.46
785;1.013;24.87;3.47;3.46;3.45;3.46
787;1.013;24.87;3.47;3.46;3.45;3.46
789;1.013;24.87;3.47;3.46;3.45;3.46
791;1.013;24.87;3.47;3.46;3.45;3.46
793;1.015;24.87;3.47;3.46;3.45;3.46
795;1.008;24.87;3.47;3.46;3.45;3.46
797;1.011;24.94;3.47;3.46;3.45;3.46
798;1.013;24.94;3.47;3.46;3.45;3.46
800;1.011;24.87;3.47;3.46;3.45;3.47
802;1.015;24.94;3.47;3.46;3.45;3.46
804;1.011;24.87;3.47;3.46;3.45;3.46
806;1.013;24.87;3.47;3.46;3.45;3.47
808;1.011;24.87;3.47;3.46;3.45;3.46
810;1.013;24.94;3.47;3.46;3.45;3.46
811;1.011;24.94;3.47;3.46;3.45;3.46
813;1.006;24.94;3.47;3.46;3.46;3.46
815;1.013;24.94;3.47;3.46;3.46;3.47
817;1.008;24.94;3.47;3.47;3.46;3.46
819;1.006;24.94;3.47;3.46;3.46;3.47
821;1.011;24.94;3.47;3.47;3.46;3.47
823;1.011;24.94;3.47;3.47;3.46;3.47
825;1.015;24.94;3.47;3.47;3.46;3.47
826;1.013;24.94;3.47;3.47;3.46;3.47
828;1.008;24.94;3.47;3.47;3.46;3.47
830;1.013;24.94;3.47;3.47;3.46;3.47
832;1.011;24.94;3.47;3.47;3.46;3.47
834;1.008;24.94;3.47;3.47;3.46;3.47
836;1.013;24.94;3.47;3.47;3.46;3.47
838;1.008;24.94;3.47;3.47;3.46;3.47
840;1.011;24.94;3.47;3.47;3.46;3.47
841;1.011;24.94;3.47;3.47;3.46;3.47
843;1.011;24.94;3.47;3.47;3.46;3.47
845;1.013;25;3.47;3.47;3.46;3.47
847;1.008;24.94;3.47;3.47;3.46;3.47
849;1.011;25;3.47;3.47;3.46;3.47
851;1.013;25;3.47;3.47;3.46;3.47
853;1.015;24.94;3.47;3.47;3.46;3.47
855;1.015;25;3.47;3.47;3.46;3.47
856;1.008;25;3.47;3.47;3.46;3.47
858;1.013;25;3.47;3.47;3.46;3.47
860;1.011;25;3.47;3.47;3.46;3.47
862;1.015;25;3.47;3.47;3.46;3.47
864;1.013;25;3.47;3.47;3.46;3.47
866;1.015;25;3.47;3.47;3.46;3.47
868;1.011;25;3.47;3.47;3.46;3.47
870;1.011;25;3.47;3.47;3.46;3.47
871;1.015;25;3.47;3.47;3.46;3.47
873;1.011;25;3.47;3.47;3.46;3.47
875;1.011;25;3.47;3.47;3.46;3.47
877;1.011;25;3.47;3.47;3.46;3.47
879;1.013;25;3.47;3.47;3.46;3.47
881;1.017;25;3.47;3.47;3.46;3.47
883;1.008;25;3.47;3.47;3.46;3.47
885;1.008;25;3.47;3.47;3.46;3.47
886;1.008;25;3.47;3.47;3.46;3.47
888;1.008;25;3.47;3.47;3.46;3.47
890;1.008;25;3.47;3.47;3.46;3.47
892;1.011;25;3.47;3.47;3.46;3.47
894;1.017;25;3.47;3.47;3.46;3.47
896;1.013;25.06;3.47;3.47;3.46;3.47
898;1.013;25;3.47;3.47;3.46;3.47
899;1.011;25.06;3.47;3.47;3.46;3.47
901;1.011;25.06;3.48;3.47;3.46;3.47
903;1.013;25.06;3.48;3.47;3.46;3.47
905;1.013;25.06;3.48;3.47;3.46;3.47
907;1.013;25.06;3.48;3.47;3.46;3.47
909;1.011;25.06;3.48;3.47;3.46;3.47
911;1.011;25.06;3.48;3.47;3.46;3.47
913;1.011;25.06;3.48;3.47;3.46;3.47
914;1.008;25.06;3.48;3.47;3.46;3.47
916;1.008;25.06;3.48;3.47;3.46;3.47
918;1.013;25.06;3.48;3.47;3.46;3.47
920;1.011;25.06;3.48;3.47;3.46;3.47
922;1.015;25.06;3.48;3.47;3.46;3.47
924;1.015;25.06;3.48;3.47;3.46;3.47
926;1.013;25.06;3.48;3.47;3.46;3.47
928;1.011;25.06;3.48;3.47;3.46;3.47
929;1.013;25.06;3.48;3.47;3.46;3.48
931;1.011;25.06;3.48;3.47;3.46;3.48
933;1.013;25.06;3.48;3.47;3.46;3.48
935;1.008;25.06;3.48;3.47;3.46;3.47
937;1.011;25.06;3.48;3.47;3.46;3.47
939;1.013;25.06;3.48;3.47;3.46;3.47
941;1.013;25.06;3.48;3.47;3.46;3.48
943;1.013;25.06;3.48;3.47;3.47;3.48
944;1.011;25.06;3.48;3.47;3.46;3.48
946;1.011;25.12;3.48;3.47;3.47;3.48
948;1.013;25.12;3.48;3.47;3.46;3.48
950;1.013;25.06;3.48;3.47;3.46;3.48
952;1.011;25.12;3.48;3.47;3.47;3.48
954;1.011;25.12;3.48;3.48;3.46;3.48
956;1.011;25.12;3.48;3.48;3.46;3.48
958;1.008;25.12;3.48;3.47;3.47;3.48
959;1.015;25.12;3.48;3.47;3.47;3.48
961;1.017;25.12;3.48;3.48;3.47;3.48
963;1.011;25.12;3.48;3.47;3.47;3.48
965;1.011;25.12;3.48;3.48;3.47;3.48
967;1.011;25.12;3.48;3.48;3.47;3.48
969;1.008;25.12;3.48;3.48;3.47;3.48
971;1.011;25.12;3.48;3.48;3.47;3.48
972;1.011;25.12;3.48;3.48;3.47;3.48
974;1.008;25.12;3.48;3.48;3.47;3.48
976;1.008;25.12;3.48;3.48;3.47;3.48
978;1.015;25.12;3.48;3.48;3.47;3.48
980;1.013;25.12;3.48;3.48;3.47;3.48
982;1.011;25.12;3.48;3.48;3.47;3.48
984;1.011;25.12;3.48;3.48;3.47;3.48
986;1.011;25.19;3.48;3.48;3.47;3.48
987;1.013;25.12;3.48;3.48;3.47;3.48
989;1.013;25.19;3.48;3.48;3.47;3.48
991;1.015;25.19;3.48;3.48;3.47;3.48
993;1.011;25.19;3.48;3.48;3.47;3.48
995;1.011;25.19;3.48;3.48;3.47;3.48
997;1.013;25.19;3.48;3.48;3.47;3.48
999;1.015;25.19;3.48;3.48;3.47;3.48
1001;1.011;25.19;3.48;3.48;3.47;3.48
1002;1.011;25.19;3.48;3.48;3.47;3.48
