Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
0;1.039;26.19;4.05;4.05;4.01;4.05
1;1.039;26.19;4.05;4.04;4.01;4.05
3;1.035;26.19;4.03;4.05;4.01;4.04
5;1.039;26.19;4.05;4.02;4.01;4.05
7;1.037;26.19;4.03;4.05;4.01;4.03
8;1.035;26.19;4.05;4.02;4.01;4.05
10;1.035;26.19;4.03;4.04;4.01;4.03
12;1.037;26.19;4.05;4.01;4.01;4.04
14;1.035;26.19;4.03;4.04;4.01;4.03
16;1.037;26.19;4.05;4.01;4.01;4.04
18;1.037;26.19;4.03;4.04;4.01;4.03
20;1.037;26.19;4.05;4.01;4.01;4.04
22;1.035;26.19;4.02;4.04;4.01;4.03
23;1.035;26.19;4.04;4.01;4.01;4.04
25;1.035;26.19;4.02;4.04;4.01;4.03
27;1.039;26.19;4.04;4.01;4.01;4.04
29;1.037;26.19;4.02;4.04;4.01;4.03
31;1.039;26.19;4.04;4.01;4.01;4.04
33;1.037;26.19;4.02;4.04;4.01;4.03
35;1.034;26.19;4.04;4.01;4.01;4.04
36;1.035;26.19;4.02;4.04;4.01;4.03
38;1.032;26.19;4.04;4.01;4.01;4.04
40;1.037;26.19;4.02;4.04;4.01;4.03
42;1.035;26.19;4.04;4.01;4.01;4.04
44;1.034;26.19;4.02;4.04;4.01;4.02
46;1.035;26.19;4.04;4.01;4.01;4.04
48;1.035;26.19;4.02;4.04;4.01;4.02
50;1.039;26.19;4.04;4.01;4.01;4.04
51;1.035;26.19;4.02;4.04;4.01;4.02
53;1.039;26.19;4.04;4.01;4.01;4.04
55;1.037;26.19;4.02;4.04;4.01;4.02
57;1.035;26.19;4.04;4.01;4.01;4.04
59;1.037;26.19;4.02;4.03;4.01;4.02
61;1.035;26.12;4.04;4.01;4.01;4.04
63;1.035;26.19;4.02;4.03;4.01;4.02
65;1.035;26.19;4.04;4.01;4.01;4.04
66;1.039;26.19;4.02;4.03;4.01;4.02
68;1.037;26.19;4.04;4;4.01;4.04
70;1.037;26.12;4.02;4.03;4.01;4.02
72;1.037;26.12;4.04;4;4.01;4.04
74;1.035;26.12;4.02;4.03;4.01;4.02
76;1.037;26.19;4.04;4;4.01;4.04
78;1.034;26.12;4.02;4.03;4.01;4.02
80;1.035;26.12;4.04;4;4.01;4.04
81;1.037;26.12;4.02;4.03;4.01;4.02
83;1.039;26.19;4.04;4;4.01;4.04
85;1.034;26.12;4.02;4.03;4.01;4.02
87;1.037;26.12;4.04;4;4;4.04
89;1.032;26.12;4.02;4.03;4.01;4.02
91;1.037;26.12;4.04;4;4;4.04
93;1.035;26.12;4.01;4.03;4.01;4.02
95;1.034;26.12;4.03;4;4;4.04
96;1.03;26.12;4.01;4.03;4.01;4.02
98;1.035;26.12;4.03;4;4;4.04
100;1.034;26.12;4.01;4.03;4;4.02
102;1.037;26.12;4.03;4;4;4.03
104;1.037;26.12;4.01;4.03;4.01;4.02
106;1.035;26.12;4.03;4;4;4.03
108;1.035;26.12;4.01;4.03;4.01;4.02
110;1.034;26.12;4.03;4;4;4.03
111;1.039;26.12;4.01;4.03;4;4.02
113;1.035;26.12;4.03;4;4;4.03
115;1.032;26.12;4.01;4.03;4;4.02
117;1.034;26.12;4.03;4;4;4.03
119;1.034;26.12;4.01;4.03;4;4.02
121;1.034;26.12;4.03;4;4;4.03
123;1.032;26.12;4.01;4.03;4.01;4.02
124;1.035;26.12;4.03;4;4;4.03
126;1.035;26.12;4.01;4.03;4;4.02
128;1.034;26.12;4.03;4;4;4.03
130;1.035;26.12;4.01;4.03;4;4.02
132;1.035;26.12;4.03;4;4;4.03
134;1.034;26.12;4.01;4.03;4;4.02
136;1.035;26.12;4.03;4;4;4.03
138;1.032;26.12;4.01;4.03;4;4.02
139;1.03;26.12;4.03;4;4;4.03
141;1.034;26.12;4.01;4.03;4;4.02
143;1.037;26.12;4.03;4;4;4.03
145;1.034;26.12;4.01;4.03;4;4.02
147;1.035;26.12;4.03;4;4;4.03
149;1.034;26.06;4.01;4.03;4;4.01
151;1.03;26.12;4.03;4;4;4.03
153;1.035;26.12;4.01;4.03;4;4.01
154;1.035;26.12;4.03;4;4;4.03
156;1.032;26.12;4.01;4.03;4;4.01
158;1.034;26.12;4.03;4;4;4.03
160;1.034;26.12;4.01;4.03;4;4.01
162;1.032;26.06;4.03;4;4;4.03
164;1.035;26.06;4.01;4.03;4;4.01
166;1.035;26.06;4.03;4;4;4.03
168;1.034;26.12;4.01;4.03;4;4.01
169;1.032;26.12;4.03;4;4;4.03
171;1.032;26.12;4.01;4.03;4;4.01
173;1.037;26.06;4.03;4;4;4.03
175;1.034;26.06;4.01;4.03;4;4.01
177;1.035;26.06;4.03;4;4;4.03
179;1.035;26.06;4.01;4.02;4;4.01
181;1.032;26.06;4.03;4;4;4.03
183;1.034;26.12;4.01;4.02;4;4.01
184;1.034;26.06;4.03;4;4;4.03
186;1.035;26.06;4.01;4.03;4;4.01
188;1.032;26.06;4.03;4;4;4.03
190;1.034;26.06;4.01;4.02;4;4.01
192;1.034;26.06;4.03;4;4;4.03
194;1.032;26.06;4.01;4.02;4;4.01
196;1.035;26.06;4.03;3.99;4;4.03
197;1.034;26.06;4.01;4.02;4;4.01
199;1.032;26.06;4.03;4;4;4.03
201;1.035;26.06;4.01;4.02;4;4.01
203;1.035;26.06;4.03;3.99;4;4.03
205;1.032;26.06;4.01;4.02;4;4.01
207;1.035;26.06;4.03;3.99;4;4.03
209;1.037;26.06;4.01;4.02;4;4.01
211;1.032;26.06;4.03;3.99;4;4.03
212;1.032;26.06;4.01;4.02;4;4.01
214;1.037;26.06;4.03;3.99;4;4.03
216;1.034;26.06;4.01;4.02;4;4.01
218;1.035;26.06;4.02;3.99;4;4.02
220;1.034;26.06;4;4.02;4;4.01
222;1.032;26.06;4.02;3.99;4;4.03
224;1.03;26.06;4;4.02;4;4.01
226;1.035;26.06;4.02;3.99;4;4.03
227;1.035;26.06;4;4.02;4;4.01
229;1.037;26.06;4.02;3.99;4;4.03
231;1.032;26.06;4;4.02;4;4.01
233;1.035;26.06;4.02;3.99;4;4.02
235;1.027;26.06;4;4.02;4;4.01
237;1.034;26.06;4.02;3.99;4;4.03
239;1.032;26.06;4;4.02;4;4.01
241;1.032;26.06;4.02;3.99;4;4.02
242;1.035;26.06;4;4.02;4;4.01
244;1.035;26.06;4.02;3.99;4;4.03
246;1.032;26.06;4;4.02;4;4.01
248;1.037;26.06;4.02;3.99;4;4.02
250;1.032;26.06;4;4.02;4;4.01
252;1.032;26.06;4.02;3.99;4;4.02
254;1.032;26.06;4;4.02;4;4.01
256;1.034;26.06;4.02;3.99;4;4.03
257;1.035;26.06;4;4.02;4;4.01
259;1.034;26.06;4.02;3.99;4;4.03
261;1.032;26.06;4;4.02;4;4.01
263;1.037;26.06;4.02;3.99;4;4.03
265;1.032;26.06;4;4.02;4;4.01
267;1.034;26.06;4.02;3.99;4;4.02
269;1.03;26.06;4;4.02;4;4.01
270;1.034;26.06;4.02;3.99;4;4.02
272;1.034;26.06;4;4.02;4;4.01
274;1.034;26.06;4.02;3.99;4;4.03
276;1.034;26.06;4;4.02;4;4.01
278;1.032;26.06;4.02;3.99;4;4.03
280;1.034;26.06;4;4.02;4;4.01
282;1.032;26.06;4.02;3.99;4;4.02
284;1.032;26.06;4;4.02;4;4.01
285;1.035;26.06;4.02;3.99;4;4.02
287;1.03;26.06;4;4.02;4;4.01
289;1.034;26.06;4.02;3.99;4;4.02
291;1.034;26.06;4;4.02;4;4.01
293;1.034;26.06;4.02;3.99;4;4.02
295;1.032;26;4;4.02;4;4.01
297;1.032;26.06;4.02;3.99;4;4.02
299;1.032;26.06;4;4.02;4;4.01
300;1.032;26.06;4.02;3.99;4;4.02
302;1.034;26.06;4;4.02;4;4.01
304;1.034;26.06;4.02;3.99;4;4.02
306;1.032;26.06;4;4.02;4;4.01
308;1.032;26.06;4.02;3.99;4;4.02
310;1.034;26.06;4;4.02;4;4.01
312;1.034;26.06;4.02;3.99;4;4.02
314;1.034;26.06;4;4.02;4;4.01
315;1.035;26.06;4.02;3.99;4;4.02
317;1.035;26.06;4;4.02;4;4
319;1.035;26.06;4.02;3.99;4;4.02
321;1.032;26.06;4;4.02;4;4
323;1.035;26.06;4.02;3.99;4;4.02
325;1.034;26.06;4;4.02;4;4
327;1.034;26.06;4.02;3.99;4;4.02
329;1.037;26.06;4;4.02;4;4
330;1.035;26.06;4.02;3.99;4;4.02
332;1.032;26.06;4;4.02;4;4
334;1.032;26.06;4.02;3.99;4;4.02
336;1.035;26.06;4;4.02;4;4
338;1.03;26;4.02;3.99;4;4.02
340;1.032;26.06;4;4.02;4;4
342;1.035;26.06;4.02;3.99;4;4.02
344;1.034;26.06;4;4.01;4;4
345;1.034;26.06;4.02;3.99;3.99;4.02
347;1.034;26.06;4;4.01;4;4
349;1.034;26.06;4.02;3.99;3.99;4.02
351;1.034;26;4;4.01;4;4
353;1.034;26.06;4.02;3.99;3.99;4.02
355;1.034;26.06;4;4.01;4;4
357;1.035;26.06;4.02;3.99;3.99;4.02
358;1.032;26.06;4;4.01;4;4
360;1.035;26;4.02;3.99;3.99;4.02
362;1.032;26;4;4.01;3.99;4
364;1.034;26.06;4.02;3.99;3.99;4.02
366;1.03;26.06;4;4.01;4;4
368;1.03;26.06;4.02;3.99;3.99;4.02
370;1.032;26.06;4;4.01;3.99;4
372;1.035;26.06;4.02;3.99;3.99;4.02
373;1.034;26;4;4.01;3.99;4
375;1.034;26.06;4.02;3.99;3.99;4.02
377;1.03;26;4;4.01;3.99;4
379;1.034;26.06;4.02;3.98;3.99;4.02
381;1.035;26;4;4.01;3.99;4
383;1.032;26;4.01;3.98;3.99;4.02
385;1.034;26;4;4.01;3.99;4
387;1.034;26;4.01;3.98;3.99;4.02
388;1.035;26;3.99;4.01;3.99;4
390;1.034;26;4.01;3.98;3.99;4.02
392;1.032;26;3.99;4.01;3.99;4
394;1.032;26;4.01;3.98;3.99;4.02
396;1.032;26;3.99;4.01;3.99;4
398;1.034;26.06;4.01;3.98;3.99;4.02
400;1.032;26.06;3.99;4.01;3.99;4
402;1.032;26;4.01;3.98;3.99;4.02
403;1.03;26;3.99;4.01;3.99;4
405;1.03;26.06;4.01;3.98;3.99;4.01
407;1.029;26;3.99;4.01;3.99;4
409;1.034;26;4.01;3.98;3.99;4.02
411;1.03;26;3.99;4.01;3.99;4
413;1.034;26;4.01;3.98;3.99;4.01
415;1.03;26;3.99;4.01;3.99;4
417;1.032;26;4.01;3.98;3.99;4.01
418;1.034;26;3.99;4.01;3.99;4
420;1.034;26;4.01;3.98;3.99;4.02
422;1.032;26;3.99;4.01;3.99;4
424;1.034;26;4.01;3.98;3.99;4.01
426;1.032;26;3.99;4.01;3.99;4
428;1.035;26;4.01;3.98;3.99;4.01
430;1.032;26;3.99;4.01;3.99;4
431;1.032;26;4.01;3.98;3.99;4.01
433;1.029;26;3.99;4.01;3.99;4
435;1.034;26;4.01;3.98;3.99;4.01
437;1.03;26;3.99;4.01;3.99;4
439;1.035;26;4.01;3.98;3.99;4.01
441;1.034;26;3.99;4.01;3.99;4
443;1.032;26;4.01;3.98;3.99;4.01
445;1.032;26;3.99;4.01;3.99;4
446;1.034;26;4.01;3.98;3.99;4.01
448;1.034;26;3.99;4.01;3.99;4
450;1.032;26;4.01;3.98;3.99;4.01
452;1.032;26;3.99;4.01;3.99;4
454;1.029;26;4.01;3.98;3.99;4.01
456;1.03;26;3.99;4.01;3.99;4
458;1.032;26;4.01;3.98;3.99;4.01
460;1.034;26;3.99;4.01;3.99;4
461;1.034;26;4.01;3.98;3.99;4.01
463;1.032;26;3.99;4.01;3.99;4
465;1.03;26;4.01;3.98;3.99;4.01
467;1.035;26;3.99;4.01;3.99;4
469;1.032;26;4.01;3.98;3.99;4.01
471;1.032;26;3.99;4.01;3.99;4
473;1.032;26;4.01;3.98;3.99;4.01
475;1.034;26;3.99;4.01;3.99;4
476;1.032;26;4.01;3.98;3.99;4.01
478;1.032;26;3.99;4.01;3.99;4
480;1.032;26;4.01;3.98;3.99;4.01
482;1.032;26;3.99;4.01;3.99;4
484;1.03;26;4.01;3.98;3.99;4.01
486;1.034;26;3.99;4.01;3.99;4
488;1.03;26;4.01;3.98;3.99;4.01
490;1.03;26;3.99;4.01;3.99;4
491;1.034;26;4.01;3.98;3.99;4.01
493;1.032;26;3.99;4.01;3.99;4
495;1.03;26;4.01;3.98;3.99;4.01
497;1.03;26;3.99;4.01;3.99;4
499;1.034;26;4.01;3.98;3.99;4.01
501;1.029;26;3.99;4.01;3.99;4
503;1.034;26;4.01;3.98;3.99;4.01
504;1.034;26;3.99;4.01;3.99;4
506;1.029;26;4.01;3.98;3.99;4.01
508;1.032;26;3.99;4.01;3.99;3.99
510;1.034;26;4.01;3.98;3.99;4.01
512;1.032;26;3.99;4.01;3.99;3.99
514;1.03;26;4.01;3.98;3.99;4.01
516;1.034;26;3.99;4.01;3.99;3.99
518;1.03;26;4.01;3.98;3.99;4.01
519;1.03;26;3.99;4.01;3.99;3.99
521;1.032;26;4.01;3.98;3.99;4.01
523;1.029;26;3.99;4.01;3.99;3.99
525;1.032;26;4.01;3.98;3.99;4.01
527;1.034;26;3.99;4;3.99;3.99
529;1.029;26;4.01;3.98;3.99;4.01
531;1.03;26;3.99;4;3.99;3.99
533;1.035;26;4.01;3.98;3.99;4.01
534;1.034;26;3.99;4;3.99;3.99
536;1.032;26;4.01;3.98;3.99;4.01
538;1.034;26;3.99;4;3.99;3.99
540;1.034;26;4.01;3.98;3.99;4.01
542;1.03;26;3.99;4;3.99;3.99
544;1.032;26;4.01;3.98;3.99;4.01
546;1.03;26;3.99;4;3.99;3.99
548;1.032;26;4.01;3.98;3.99;4.01
549;1.032;26;3.99;4;3.99;3.99
551;1.034;26;4.01;3.98;3.99;4.01
553;1.03;26;3.99;4;3.99;3.99
555;1.03;26;4.01;3.98;3.99;4.01
557;1.029;26;3.99;4;3.99;3.99
559;1.032;26;4.01;3.97;3.99;4.01
561;1.032;26;3.99;4;3.99;3.99
563;1.034;26;4.01;3.97;3.99;4.01
564;1.032;26;3.99;4;3.99;3.99
566;1.037;26;4;3.97;3.99;4.01
568;1.035;26;3.99;4;3.99;3.99
570;1.032;26;4;3.97;3.99;4.01
572;1.035;26;3.99;4;3.99;3.99
574;1.032;26;4;3.97;3.99;4.01
576;1.029;26;3.99;4;3.99;3.99
578;1.032;26;4;3.97;3.99;4.01
579;1.029;26;3.98;4;3.99;3.99
581;1.034;26;4;3.97;3.99;4.01
583;1.03;26;3.98;4;3.99;3.99
585;1.032;26;4;3.97;3.99;4.01
587;1.034;26;3.98;4;3.99;3.99
589;1.029;26;4;3.97;3.99;4
591;1.029;26;3.98;4;3.99;3.99
592;1.03;26;4;3.97;3.98;4.01
594;1.03;26;3.98;4;3.99;3.99
596;1.03;26;4;3.97;3.98;4.01
598;1.032;26;3.98;4;3.99;3.99
600;1.03;26;4;3.97;3.99;4
602;1.03;26.06;3.98;4;3.99;3.99
604;1.03;26;4;3.97;3.98;4.01
606;1.03;26;3.98;4;3.99;3.99
607;1.029;26;4;3.97;3.98;4
609;1.029;26;3.98;4;3.99;3.99
611;1.03;26;4;3.97;3.98;4
613;1.029;26;3.98;4;3.99;3.99
615;1.032;26;4;3.97;3.98;4
617;1.029;26;3.98;4;3.99;3.99
619;1.034;26;4;4;3.98;4
621;1.035;26;4;4;3.98;4
622;1.03;26;4;4;3.98;4
624;1.032;26;4;4;3.98;4
626;1.034;26;4;4;3.98;4
628;1.035;26;4;4;3.98;4
630;1.032;26;4;4;3.98;4
632;1.034;26;4;4;3.98;4
634;1.034;26;4;4;3.98;4
636;1.032;26;4;4;3.98;4
637;1.034;26;4;4;3.98;4.01
639;1.034;26;4;4;3.98;4
641;1.035;26;4;4;3.98;4
643;1.034;26;4;4;3.98;4
645;1.037;26;4;4;3.98;4.01
647;1.034;26;4;4;3.98;4.01
649;1.035;26;4;4;3.98;4.01
651;1.032;26;4;4;3.98;4.01
652;1.03;26;4;4;3.98;4.01
654;1.032;26;4;4;3.98;4.01
656;1.035;26;4;4;3.98;4.01
658;1.032;26;4;4;3.98;4
660;1.032;26;4;4;3.98;4
662;1.032;26;4;4;3.98;4
664;1.034;26;4;4;3.98;4.01
665;1.03;26;4;4;3.98;4
667;1.034;26;4;4;3.98;4
669;1.03;26;4;4;3.98;4
671;1.032;26;4;4;3.98;4
673;1.034;26;4;4;3.98;4
675;1.034;26;4;4;3.98;4
677;1.034;26;4;4;3.98;4
679;1.035;26;4;4;3.98;4
680;1.034;26;4;4;3.98;4
682;1.035;26;4;4;3.98;4
684;1.035;26;4;4;3.98;4
686;1.032;26;4;4;3.98;4
688;1.032;26;4;4;3.98;4
690;1.034;26.06;4;4;3.98;4
692;1.034;26;4;4;3.98;4
694;1.035;26;4;4;3.98;4
695;1.03;26;4;4;3.98;4
697;1.034;26.06;4;4;3.98;4
699;1.037;26;4;4;3.98;4.01
701;1.032;26;4;4;3.98;4
703;1.034;26.06;4;4;3.98;4
705;1.032;26;4;4;3.98;4
707;1.034;26;4;4;3.98;4
709;1.032;26;4;4;3.98;4
710;1.034;26;4;4;3.98;4
712;1.03;26;4;4;3.98;4
714;1.034;26;4;4;3.98;4
716;1.032;26;4;4;3.98;4
718;1.034;26;4;4;3.98;4
720;1.034;26;4;4;3.98;4
722;1.035;26;4;4;3.98;4
724;1.032;26;4;4;3.98;4
725;1.035;26;4;4;3.98;4
727;1.034;26;4;4;3.98;4
729;1.03;26;4;4;3.98;4
731;1.035;26;4;4;3.98;4
733;1.032;26;4;4;3.98;4
735;1.032;26;4;4;3.98;4
737;1.032;26;4;4;3.98;4
738;1.034;26;4;4;3.98;4
740;1.034;26;4;4;3.98;4
742;1.034;26;4;4;3.98;4
744;1.03;26;4;4;3.98;4
746;1.034;26;4;4;3.98;4
748;1.03;26;4;4;3.98;4
750;1.034;26;4;4;3.98;4
752;1.035;26;4;4;3.98;4
753;1.032;26;4;4;3.98;4
755;1.034;26;4;4;3.98;4
757;1.035;26;4;4;3.98;4
759;1.034;26;4;4;3.98;4
761;1.035;26;4;4;3.98;4
763;1.032;26;4;4;3.98;4
765;1.034;26;4;4;3.98;4
767;1.03;26;4;4;3.98;4
768;1.034;26;4;4;3.98;4
770;1.03;26;4;4;3.98;4
772;1.03;26;4;4;3.98;4
774;1.034;26;4;4;3.98;4
776;1.032;26;4;4;3.98;4
778;1.032;26;4;4;3.98;4
780;1.035;26;4;4;3.98;4
782;1.03;26;4;4;3.98;4
783;1.032;26;4;4;3.98;4
785;1.032;26;4;4;3.98;4
787;1.034;26;4;4;3.98;4
789;1.035;26;4;4;3.98;4
791;1.035;26;4;4;3.98;4
793;1.034;26;4;4;3.98;4
795;1.034;26;4;4;3.98;4
797;1.032;26;4;4;3.98;4
798;1.032;26;4;4;3.97;4
800;1.029;26;4;4;3.97;4
802;1.03;26;4;4;3.97;4
804;1.034;26;4;4;3.97;4
806;1.032;26;4;4;3.97;4
808;1.03;26;4;4;3.97;4
810;1.034;26;4;3.99;3.97;4
812;1.032;26;4;3.99;3.97;4
813;1.034;26;4;3.99;3.97;4
815;1.034;26;4;4;3.97;4
817;1.032;26;4;3.99;3.97;4
819;1.035;26;4;3.99;3.97;4
821;1.032;26;4;3.99;3.97;4
823;1.032;26;4;3.99;3.97;4
825;1.034;26;4;3.99;3.97;4
826;1.035;26;4;3.99;3.97;4
828;1.03;26;4;3.99;3.97;4
830;1.032;26;4;3.99;3.97;4
832;1.03;26;4;3.99;3.97;4
834;1.03;26;4;3.99;3.97;3.99
836;1.034;26;4;3.99;3.97;4
838;1.032;26;4;3.99;3.97;4
840;1.035;26;4;3.99;3.97;3.99
841;1.034;26;4;3.99;3.97;3.99
843;1.032;26;4;3.99;3.97;3.99
845;1.034;26;4;3.99;3.97;4
847;1.032;26;4;3.99;3.97;4
849;1.032;26;4;3.99;3.97;3.99
851;1.034;26;4;3.99;3.97;3.99
853;1.032;26;4;3.99;3.97;3.99
855;1.027;26;4;3.99;3.97;3.99
856;1.034;26;4;3.99;3.97;3.99
858;1.032;26;4;3.99;3.97;3.99
860;1.032;26;4;3.99;3.97;3.99
862;1.029;26;4;3.99;3.97;3.99
864;1.03;26;4;3.99;3.97;3.99
866;1.03;26;4;3.99;3.97;3.99
868;1.03;26;4;3.99;3.97;3.99
870;1.03;26;4;3.99;3.97;3.99
871;1.032;26;4;3.99;3.97;3.99
873;1.03;26;4;3.99;3.97;3.99
875;1.03;26;4;3.99;3.97;3.99
877;1.03;26;4;3.99;3.97;3.99
879;1.03;26;4;3.99;3.97;3.99
881;1.032;26;4;3.99;3.97;3.99
883;1.029;26;4;3.99;3.97;3.99
885;1.03;26;4;3.99;3.97;3.99
886;1.032;26;4;3.99;3.97;3.99
888;1.03;26;3.99;3.99;3.97;3.99
890;1.03;26;4;3.99;3.97;3.99
892;1.03;26;3.99;3.99;3.97;3.99
894;1.03;26;3.99;3.99;3.97;3.99
896;1.03;26;3.99;3.99;3.97;3.99
898;1.03;26;3.99;3.99;3.97;3.99
899;1.03;26;3.99;3.99;3.97;3.99
901;1.032;26;3.99;3.99;3.97;3.99
903;1.029;26;3.99;3.99;3.97;3.99
905;1.03;26;3.99;3.99;3.97;3.99
907;1.029;26;3.99;3.99;3.97;3.99
909;1.032;26;3.99;3.99;3.97;3.99
911;1.03;26;3.99;3.99;3.97;3.99
913;1.032;26;3.99;3.99;3.97;3.99
914;1.03;26;3.99;3.99;3.97;3.99
916;1.029;26;3.99;3.99;3.97;3.99
918;1.03;26;3.99;3.99;3.97;3.99
920;1.034;26;3.99;3.99;3.97;3.99
922;1.029;26;3.99;3.99;3.97;3.99
924;1.034;26;3.99;3.99;3.97;3.99
926;1.032;26;3.99;3.99;3.97;3.99
928;1.03;26;3.99;3.99;3.97;3.99
929;1.032;26;3.99;3.99;3.96;3.99
931;1.03;26;3.99;3.99;3.96;3.99
933;1.032;26;3.99;3.99;3.97;3.99
935;1.034;26;3.99;3.99;3.96;3.99
937;1.032;26;3.99;3.99;3.96;3.99
939;1.032;26;3.99;3.99;3.96;3.99
941;1.032;26;3.99;3.99;3.96;3.99
943;1.032;26;3.99;3.99;3.96;3.99
944;1.027;26;3.97;3.99;3.97;3.99
946;1.029;26;3.99;3.99;3.97;3.97
948;1.029;26;3.97;3.99;3.96;3.99
950;1.03;26;3.99;3.96;3.96;3.99
952;1.023;26;3.97;3.99;3.97;3.97
954;1.025;26;3.99;3.96;3.97;3.98
956;1.029;26;3.97;3.98;3.96;3.98
958;1.029;26;3.99;3.98;3.96;3.98
959;1.03;26;3.99;3.98;3.96;3.98
961;1.027;26;3.99;3.98;3.96;3.98
963;1.03;26;3.99;3.98;3.96;3.98
965;1.025;26;3.99;3.98;3.96;3.98
967;1.03;26;3.99;3.98;3.96;3.98
969;1.03;26;3.99;3.98;3.96;3.98
971;1.03;26;3.99;3.98;3.96;3.98
972;1.034;26;3.99;3.98;3.96;3.98
974;1.029;26;3.99;3.98;3.96;3.98
976;1.03;26;3.99;3.98;3.96;3.98
978;1.03;26;3.99;3.98;3.96;3.98
980;1.03;26;3.99;3.98;3.96;3.98
982;1.027;26;3.99;3.98;3.96;3.98
984;1.03;26;3.99;3.98;3.96;3.98
986;1.03;26;3.99;3.98;3.96;3.98
987;1.029;26;3.99;3.98;3.96;3.98
989;1.03;26;3.99;3.98;3.96;3.98
991;1.03;25.94;3.99;3.98;3.96;3.98
993;1.029;26;3.99;3.98;3.96;3.98
995;1.03;26;3.99;3.98;3.96;3.98
997;1.032;25.94;3.99;3.98;3.96;3.98
999;1.023;26;3.97;3.98;3.96;3.98
1001;1.032;26;3.99;3.98;3.96;3.98
1002;1.032;26;3.99;3.98;3.96;3.98
1004;1.029;26;3.99;3.98;3.96;3.98
1006;1.032;26;3.99;3.98;3.96;3.98
1008;1.029;26;3.99;3.98;3.96;3.98
1010;1.029;26;3.97;3.98;3.96;3.98
1012;1.029;26;3.98;3.98;3.96;3.98
1014;1.03;26;3.98;3.98;3.96;3.98
1016;1.027;25.94;3.98;3.98;3.96;3.98
1017;1.029;26;3.98;3.98;3.96;3.98
1019;1.032;25.94;3.98;3.98;3.96;3.98
1021;1.03;25.94;3.98;3.98;3.96;3.98
1023;1.029;26;3.98;3.98;3.96;3.98
1025;1.027;25.94;3.96;3.98;3.96;3.98
1027;1.027;25.94;3.98;3.98;3.96;3.98
1029;1.032;26;3.98;3.98;3.96;3.98
1031;1.03;26;3.98;3.98;3.96;3.97
1032;1.029;25.94;3.98;3.98;3.96;3.98
1034;1.03;26;3.98;3.98;3.96;3.98
1036;1.027;25.94;3.98;3.98;3.96;3.98
1038;1.027;26;3.96;3.98;3.96;3.98
1040;1.027;26;3.98;3.98;3.96;3.98
1042;1.025;26;3.98;3.98;3.96;3.98
1044;1.03;26;3.98;3.98;3.96;3.98
1046;1.03;26;3.98;3.98;3.96;3.97
1047;1.029;26;3.98;3.98;3.95;3.98
1049;1.027;25.94;3.98;3.98;3.96;3.98
1051;1.029;25.94;3.98;3.98;3.96;3.98
1053;1.027;25.94;3.98;3.98;3.96;3.98
1055;1.029;25.94;3.98;3.98;3.96;3.98
1057;1.03;25.94;3.98;3.98;3.96;3.97
1059;1.029;25.94;3.98;3.98;3.96;3.97
1060;1.029;25.94;3.98;3.98;3.96;3.97
1062;1.027;25.94;3.98;3.97;3.96;3.97
1064;1.027;25.94;3.98;3.98;3.96;3.97
1066;1.029;25.94;3.98;3.97;3.96;3.97
1068;1.029;25.94;3.98;3.97;3.96;3.97
1070;1.025;25.94;3.98;3.97;3.96;3.97
1072;1.03;25.94;3.98;3.97;3.96;3.97
1074;1.029;25.94;3.98;3.97;3.96;3.97
1075;1.03;25.94;3.98;3.97;3.96;3.97
1077;1.025;25.94;3.98;3.97;3.96;3.97
1079;1.025;25.94;3.96;3.97;3.96;3.97
1081;1.03;25.94;3.98;3.97;3.96;3.97
1083;1.029;25.94;3.98;3.97;3.96;3.97
1085;1.03;25.94;3.98;3.97;3.95;3.97
1087;1.029;25.94;3.98;3.97;3.95;3.97
1089;1.025;25.94;3.98;3.97;3.95;3.97
1090;1.03;25.94;3.98;3.97;3.95;3.97
1092;1.029;25.94;3.98;3.97;3.95;3.97
1094;1.027;25.94;3.98;3.97;3.95;3.97
1096;1.027;25.94;3.98;3.97;3.95;3.97
1098;1.027;25.94;3.98;3.97;3.95;3.97
1100;1.029;25.94;3.96;3.97;3.95;3.97
1102;1.029;25.94;3.98;3.97;3.95;3.97
1104;1.027;25.94;3.98;3.97;3.95;3.97
1105;1.029;25.94;3.98;3.97;3.95;3.97
1107;1.029;25.94;3.98;3.97;3.95;3.97
1109;1.025;26;3.98;3.97;3.95;3.97
1111;1.029;25.94;3.98;3.97;3.95;3.97
1113;1.025;25.94;3.98;3.97;3.95;3.97
1115;1.027;25.94;3.98;3.97;3.95;3.97
1117;1.027;25.94;3.98;3.97;3.95;3.97
1119;1.03;25.94;3.98;3.97;3.95;3.97
1120;1.027;25.94;3.98;3.97;3.95;3.97
1122;1.029;25.94;3.98;3.97;3.95;3.97
1124;1.027;26;3.98;3.97;3.95;3.97
1126;1.027;25.94;3.98;3.97;3.95;3.97
1128;1.023;25.94;3.96;3.97;3.95;3.97
1130;1.027;25.94;3.97;3.97;3.95;3.97
1132;1.027;25.94;3.97;3.97;3.95;3.97
1133;1.025;25.94;3.97;3.97;3.95;3.97
1135;1.023;25.94;3.97;3.97;3.95;3.97
1137;1.025;25.94;3.97;3.97;3.95;3.97
1139;1.027;25.94;3.97;3.97;3.95;3.97
1141;1.025;25.94;3.97;3.97;3.95;3.97
1143;1.027;25.94;3.97;3.97;3.95;3.97
