Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
78;1.006;25;3.33;3.32;3.34;3.34
80;1.008;25;3.33;3.32;3.34;3.34
82;1.006;25;3.33;3.32;3.34;3.34
84;1.004;25;3.33;3.33;3.34;3.34
86;1.011;25;3.33;3.33;3.34;3.35
88;1.006;25;3.33;3.33;3.34;3.35
89;1.011;25;3.34;3.33;3.35;3.35
91;1.008;25;3.34;3.33;3.35;3.35
93;1.008;25;3.34;3.33;3.35;3.35
95;1.013;25;3.34;3.33;3.35;3.35
97;1.013;25;3.34;3.33;3.35;3.35
99;1.011;25;3.34;3.34;3.35;3.35
101;1.013;25;3.34;3.34;3.35;3.35
103;1.011;25;3.34;3.34;3.35;3.36
104;1.015;25;3.35;3.34;3.35;3.36
106;1.011;25;3.35;3.34;3.36;3.36
108;1.011;24.94;3.35;3.34;3.36;3.36
110;1.013;24.94;3.35;3.34;3.36;3.36
112;1.011;24.94;3.35;3.34;3.36;3.36
114;1.008;24.94;3.35;3.35;3.36;3.36
116;1.006;24.94;3.35;3.35;3.36;3.36
117;1.011;24.94;3.35;3.35;3.36;3.36
119;1.008;24.94;3.35;3.35;3.36;3.37
121;1.011;24.94;3.36;3.35;3.36;3.37
123;1.011;24.94;3.36;3.35;3.37;3.37
125;1.011;24.94;3.36;3.35;3.37;3.37
127;1.013;24.94;3.36;3.35;3.37;3.37
129;1.013;24.94;3.36;3.35;3.37;3.37
131;1.011;24.94;3.36;3.36;3.37;3.37
132;1.008;24.94;3.36;3.36;3.37;3.37
134;1.011;24.94;3.36;3.36;3.37;3.38
136;1.011;24.94;3.36;3.36;3.37;3.38
138;1.013;24.94;3.36;3.36;3.37;3.38
140;1.015;24.94;3.37;3.36;3.37;3.38
142;1.013;24.94;3.37;3.36;3.38;3.38
144;1.008;24.94;3.37;3.36;3.38;3.38
146;1.013;24.94;3.37;3.36;3.38;3.38
147;1.013;24.94;3.37;3.37;3.38;3.37
149;1.013;24.94;3.37;3.37;3.38;3.38
151;1.013;24.94;3.37;3.37;3.38;3.38
153;1.013;24.94;3.37;3.37;3.38;3.39
155;1.013;24.94;3.38;3.37;3.38;3.37
157;1.017;24.94;3.37;3.37;3.38;3.39
159;1.011;24.94;3.37;3.37;3.39;3.39
161;1.013;24.94;3.38;3.37;3.39;3.39
162;1.011;24.94;3.38;3.37;3.39;3.39
164;1.015;24.94;3.38;3.37;3.39;3.39
166;1.013;24.94;3.38;3.37;3.39;3.39
168;1.013;24.87;3.38;3.38;3.39;3.39
170;1.015;24.94;3.38;3.38;3.39;3.39
172;1.013;24.87;3.38;3.38;3.39;3.4
174;1.013;24.87;3.38;3.38;3.39;3.4
176;1.015;24.87;3.38;3.38;3.39;3.4
177;1.011;24.87;3.39;3.38;3.39;3.38
179;1.011;24.87;3.38;3.38;3.39;3.4
181;1.015;24.87;3.38;3.38;3.39;3.4
183;1.015;24.87;3.39;3.38;3.4;3.4
185;1.013;24.87;3.39;3.38;3.4;3.4
187;1.015;24.87;3.39;3.38;3.4;3.4
189;1.011;24.87;3.39;3.38;3.4;3.4
190;1.011;24.87;3.39;3.39;3.4;3.4
192;1.015;24.87;3.39;3.39;3.4;3.4
194;1.015;24.87;3.39;3.39;3.4;3.4
196;1.008;24.87;3.39;3.39;3.4;3.41
198;1.015;24.87;3.39;3.39;3.4;3.41
200;1.013;24.87;3.39;3.39;3.4;3.41
202;1.015;24.87;3.39;3.39;3.4;3.41
204;1.015;24.87;3.39;3.39;3.4;3.41
205;1.015;24.87;3.4;3.39;3.41;3.4
207;1.017;24.87;3.4;3.39;3.4;3.41
209;1.015;24.87;3.4;3.39;3.41;3.41
211;1.013;24.87;3.4;3.39;3.41;3.41
213;1.013;24.87;3.4;3.39;3.41;3.41
215;1.015;24.87;3.4;3.4;3.41;3.41
217;1.017;24.87;3.4;3.4;3.41;3.41
219;1.015;24.87;3.4;3.4;3.41;3.41
220;1.017;24.87;3.4;3.4;3.41;3.41
222;1.015;24.87;3.4;3.4;3.41;3.42
224;1.017;24.87;3.4;3.4;3.41;3.42
226;1.017;24.87;3.4;3.4;3.41;3.42
228;1.013;24.87;3.41;3.4;3.41;3.4
230;1.017;24.87;3.4;3.4;3.41;3.42
232;1.015;24.87;3.4;3.4;3.41;3.42
234;1.017;24.87;3.4;3.4;3.41;3.42
235;1.017;24.87;3.41;3.4;3.41;3.42
237;1.013;24.87;3.41;3.4;3.42;3.42
239;1.017;24.87;3.41;3.4;3.42;3.42
241;1.017;24.87;3.41;3.4;3.42;3.42
243;1.015;24.87;3.41;3.4;3.42;3.42
245;1.017;24.87;3.41;3.41;3.42;3.42
247;1.013;24.87;3.41;3.41;3.42;3.42
249;1.013;24.81;3.41;3.41;3.42;3.42
250;1.017;24.87;3.41;3.41;3.42;3.42
252;1.017;24.81;3.41;3.41;3.42;3.42
254;1.015;24.81;3.41;3.41;3.42;3.43
256;1.015;24.81;3.41;3.41;3.42;3.43
258;1.015;24.87;3.41;3.41;3.42;3.43
260;1.015;24.81;3.41;3.41;3.42;3.43
262;1.019;24.81;3.41;3.41;3.42;3.43
264;1.017;24.81;3.41;3.41;3.42;3.43
265;1.019;24.81;3.41;3.41;3.42;3.43
267;1.021;24.81;3.41;3.41;3.42;3.43
269;1.019;24.81;3.42;3.41;3.42;3.43
271;1.019;24.81;3.42;3.41;3.43;3.43
273;1.015;24.81;3.42;3.41;3.43;3.43
275;1.017;24.81;3.42;3.42;3.43;3.43
277;1.015;24.81;3.42;3.42;3.43;3.42
278;1.017;24.81;3.42;3.42;3.43;3.43
280;1.017;24.81;3.42;3.42;3.43;3.43
282;1.017;24.81;3.42;3.42;3.43;3.43
284;1.017;24.81;3.42;3.42;3.43;3.43
286;1.019;24.81;3.42;3.42;3.43;3.44
288;1.017;24.81;3.42;3.42;3.43;3.43
290;1.017;24.81;3.42;3.42;3.43;3.44
292;1.019;24.81;3.42;3.42;3.43;3.44
293;1.019;24.81;3.42;3.42;3.43;3.44
295;1.019;24.81;3.43;3.42;3.43;3.42
297;1.017;24.81;3.42;3.42;3.43;3.44
299;1.019;24.81;3.42;3.42;3.43;3.44
301;1.017;24.81;3.42;3.42;3.43;3.44
303;1.017;24.81;3.42;3.42;3.43;3.44
305;1.019;24.81;3.42;3.42;3.43;3.44
307;1.017;24.81;3.43;3.42;3.43;3.44
308;1.019;24.81;3.43;3.42;3.43;3.44
310;1.019;24.81;3.43;3.42;3.44;3.44
312;1.019;24.81;3.43;3.43;3.44;3.44
314;1.015;24.81;3.43;3.43;3.44;3.44
316;1.015;24.81;3.43;3.43;3.44;3.44
318;1.019;24.81;3.43;3.43;3.44;3.44
320;1.019;24.81;3.43;3.43;3.44;3.44
322;1.019;24.81;3.43;3.43;3.44;3.44
323;1.019;24.81;3.43;3.43;3.44;3.44
325;1.021;24.81;3.43;3.43;3.44;3.44
327;1.019;24.81;3.43;3.43;3.44;3.45
329;1.021;24.81;3.43;3.43;3.44;3.45
331;1.021;24.81;3.44;3.43;3.44;3.43
333;1.017;24.81;3.43;3.43;3.44;3.44
335;1.019;24.81;3.43;3.43;3.44;3.45
337;1.015;24.81;3.43;3.43;3.44;3.45
338;1.017;24.81;3.43;3.43;3.44;3.45
340;1.019;24.81;3.43;3.43;3.44;3.45
342;1.019;24.81;3.43;3.43;3.44;3.45
344;1.021;24.81;3.43;3.43;3.44;3.45
346;1.019;24.81;3.44;3.43;3.44;3.43
348;1.015;24.81;3.43;3.43;3.44;3.45
350;1.017;24.81;3.43;3.43;3.44;3.45
351;1.019;24.81;3.44;3.43;3.44;3.45
353;1.019;24.81;3.44;3.43;3.44;3.45
355;1.019;24.81;3.44;3.43;3.44;3.45
357;1.019;24.81;3.44;3.43;3.44;3.45
359;1.015;24.81;3.44;3.44;3.44;3.45
361;1.019;24.75;3.44;3.44;3.44;3.45
363;1.021;24.81;3.44;3.44;3.45;3.45
365;1.017;24.75;3.44;3.44;3.45;3.45
366;1.021;24.81;3.44;3.44;3.45;3.45
368;1.021;24.81;3.44;3.44;3.45;3.45
370;1.019;24.81;3.44;3.44;3.45;3.45
372;1.019;24.81;3.44;3.44;3.45;3.46
374;1.015;24.81;3.44;3.44;3.45;3.44
376;1.015;24.75;3.44;3.44;3.45;3.45
378;1.019;24.75;3.44;3.44;3.45;3.45
380;1.019;24.75;3.44;3.44;3.45;3.45
381;1.019;24.75;3.44;3.44;3.45;3.45
383;1.019;24.75;3.44;3.44;3.45;3.45
385;1.019;24.75;3.44;3.44;3.45;3.46
387;1.019;24.81;3.44;3.44;3.45;3.46
389;1.017;24.75;3.44;3.44;3.45;3.46
391;1.017;24.75;3.44;3.44;3.45;3.46
393;1.017;24.75;3.44;3.44;3.45;3.46
395;1.021;24.75;3.44;3.44;3.45;3.46
396;1.017;24.75;3.44;3.44;3.45;3.46
398;1.021;24.75;3.44;3.44;3.45;3.46
400;1.019;24.75;3.44;3.44;3.45;3.46
402;1.019;24.75;3.44;3.44;3.45;3.46
404;1.019;24.75;3.44;3.44;3.45;3.46
406;1.023;24.75;3.45;3.44;3.45;3.46
408;1.021;24.75;3.45;3.45;3.45;3.46
410;1.019;24.75;3.45;3.45;3.45;3.46
411;1.019;24.75;3.45;3.45;3.45;3.46
413;1.019;24.75;3.45;3.45;3.45;3.46
415;1.015;24.75;3.45;3.45;3.45;3.46
417;1.021;24.75;3.45;3.45;3.46;3.46
419;1.023;24.75;3.45;3.45;3.46;3.46
421;1.019;24.75;3.45;3.45;3.46;3.46
423;1.019;24.75;3.45;3.45;3.46;3.46
424;1.019;24.75;3.45;3.45;3.46;3.46
426;1.019;24.75;3.45;3.45;3.46;3.46
428;1.023;24.75;3.45;3.45;3.46;3.46
430;1.019;24.75;3.45;3.45;3.46;3.46
432;1.021;24.75;3.45;3.45;3.46;3.46
434;1.017;24.75;3.45;3.45;3.46;3.46
436;1.026;24.75;3.45;3.45;3.46;3.46
438;1.021;24.75;3.45;3.45;3.46;3.47
439;1.019;24.75;3.45;3.45;3.46;3.47
441;1.017;24.75;3.45;3.45;3.46;3.47
443;1.017;24.75;3.45;3.45;3.46;3.47
445;1.017;24.75;3.45;3.45;3.46;3.47
447;1.021;24.75;3.45;3.45;3.46;3.47
449;1.021;24.75;3.45;3.45;3.46;3.46
451;1.021;24.75;3.45;3.45;3.46;3.46
453;1.023;24.75;3.45;3.45;3.46;3.47
454;1.021;24.75;3.45;3.45;3.46;3.47
456;1.019;24.75;3.45;3.45;3.46;3.47
458;1.021;24.75;3.45;3.45;3.46;3.47
460;1.017;24.75;3.45;3.45;3.46;3.47
462;1.021;24.75;3.45;3.45;3.46;3.47
464;1.023;24.75;3.45;3.45;3.46;3.47
466;1.017;24.75;3.45;3.45;3.46;3.47
468;1.019;24.75;3.45;3.46;3.46;3.47
469;1.017;24.75;3.45;3.46;3.46;3.47
471;1.021;24.75;3.46;3.46;3.46;3.47
473;1.017;24.75;3.46;3.46;3.46;3.47
475;1.019;24.75;3.46;3.46;3.46;3.47
477;1.019;24.75;3.46;3.46;3.46;3.47
479;1.019;24.75;3.46;3.46;3.46;3.47
481;1.021;24.75;3.46;3.46;3.46;3.47
483;1.015;24.75;3.46;3.46;3.46;3.47
484;1.026;24.75;3.46;3.46;3.46;3.47
486;1.023;24.75;3.46;3.46;3.46;3.47
488;1.017;24.75;3.46;3.46;3.46;3.47
490;1.021;24.75;3.46;3.46;3.46;3.47
492;1.019;24.75;3.46;3.46;3.47;3.47
494;1.023;24.75;3.46;3.46;3.46;3.47
496;1.019;24.75;3.46;3.46;3.46;3.47
498;1.017;24.75;3.46;3.46;3.46;3.47
499;1.021;24.75;3.46;3.46;3.46;3.47
501;1.021;24.75;3.46;3.46;3.47;3.47
503;1.021;24.75;3.46;3.46;3.47;3.47
505;1.026;24.75;3.46;3.46;3.47;3.47
507;1.021;24.75;3.46;3.46;3.47;3.47
509;1.021;24.75;3.46;3.46;3.47;3.47
511;1.017;24.75;3.46;3.46;3.47;3.47
512;1.021;24.75;3.46;3.46;3.47;3.47
514;1.017;24.75;3.46;3.46;3.47;3.47
516;1.021;24.75;3.46;3.46;3.47;3.47
518;1.021;24.75;3.46;3.46;3.47;3.47
520;1.019;24.75;3.46;3.46;3.47;3.47
522;1.021;24.75;3.46;3.46;3.47;3.47
524;1.021;24.75;3.46;3.46;3.47;3.47
526;1.021;24.75;3.46;3.46;3.47;3.47
527;1.019;24.75;3.46;3.46;3.47;3.47
529;1.019;24.75;3.46;3.46;3.47;3.47
531;1.015;24.75;3.46;3.46;3.47;3.47
533;1.023;24.75;3.46;3.46;3.47;3.47
535;1.019;24.75;3.46;3.46;3.47;3.47
537;1.019;24.75;3.46;3.47;3.47;3.47
539;1.021;24.75;3.46;3.47;3.47;3.47
541;1.021;24.75;3.46;3.47;3.47;3.47
542;1.021;24.75;3.46;3.47;3.47;3.47
544;1.019;24.75;3.46;3.47;3.47;3.47
546;1.019;24.75;3.46;3.47;3.47;3.47
548;1.019;24.75;3.46;3.47;3.47;3.47
550;1.021;24.75;3.46;3.47;3.47;3.47
552;1.021;24.75;3.46;3.47;3.47;3.48
554;1.019;24.75;3.46;3.47;3.47;3.47
556;1.017;24.75;3.46;3.47;3.47;3.48
557;1.019;24.75;3.46;3.47;3.47;3.48
559;1.019;24.75;3.46;3.47;3.47;3.47
561;1.021;24.75;3.47;3.47;3.47;3.48
563;1.023;24.75;3.47;3.47;3.47;3.48
565;1.021;24.75;3.47;3.47;3.47;3.48
567;1.021;24.75;3.47;3.47;3.47;3.48
569;1.023;24.75;3.47;3.47;3.47;3.48
571;1.021;24.75;3.47;3.47;3.47;3.48
572;1.021;24.75;3.47;3.47;3.47;3.48
574;1.017;24.75;3.47;3.47;3.47;3.48
576;1.021;24.75;3.47;3.47;3.47;3.48
578;1.023;24.75;3.47;3.47;3.47;3.48
580;1.021;24.75;3.47;3.47;3.47;3.48
582;1.019;24.75;3.47;3.47;3.47;3.48
584;1.021;24.75;3.47;3.47;3.47;3.48
585;1.019;24.75;3.47;3.47;3.47;3.48
587;1.019;24.75;3.47;3.47;3.47;3.48
589;1.023;24.75;3.47;3.47;3.47;3.48
591;1.021;24.75;3.47;3.47;3.47;3.48
593;1.017;24.75;3.47;3.47;3.47;3.48
595;1.021;24.75;3.47;3.47;3.47;3.48
597;1.021;24.75;3.47;3.47;3.47;3.48
599;1.019;24.75;3.47;3.47;3.47;3.48
600;1.023;24.75;3.47;3.47;3.47;3.48
602;1.021;24.75;3.47;3.47;3.47;3.48
604;1.021;24.75;3.47;3.47;3.47;3.48
606;1.019;24.75;3.47;3.47;3.47;3.48
608;1.021;24.75;3.47;3.47;3.47;3.48
610;1.017;24.75;3.47;3.47;3.47;3.48
612;1.019;24.75;3.47;3.47;3.47;3.48
614;1.019;24.75;3.47;3.47;3.47;3.48
615;1.026;24.75;3.47;3.47;3.47;3.48
617;1.021;24.75;3.47;3.47;3.47;3.48
619;1.019;24.75;3.47;3.47;3.47;3.48
621;1.021;24.75;3.47;3.47;3.48;3.48
623;1.019;24.75;3.47;3.48;3.47;3.48
625;1.023;24.75;3.47;3.47;3.48;3.48
627;1.021;24.75;3.47;3.48;3.48;3.48
629;1.019;24.75;3.47;3.48;3.48;3.48
630;1.021;24.75;3.47;3.48;3.48;3.48
632;1.023;24.75;3.47;3.48;3.48;3.48
634;1.021;24.81;3.47;3.48;3.48;3.48
636;1.021;24.81;3.47;3.48;3.48;3.48
638;1.017;24.81;3.47;3.48;3.48;3.48
640;1.026;24.81;3.47;3.48;3.48;3.48
642;1.023;24.81;3.47;3.48;3.48;3.48
644;1.021;24.81;3.47;3.48;3.48;3.48
645;1.021;24.81;3.47;3.48;3.48;3.48
647;1.021;24.81;3.47;3.48;3.48;3.48
649;1.026;24.81;3.47;3.48;3.48;3.48
651;1.021;24.81;3.47;3.48;3.48;3.48
653;1.023;24.81;3.47;3.48;3.48;3.48
655;1.028;24.81;3.47;3.48;3.48;3.48
657;1.026;24.81;3.47;3.48;3.48;3.48
658;1.023;24.81;3.47;3.48;3.48;3.48
660;1.023;24.81;3.47;3.48;3.48;3.48
662;1.023;24.81;3.47;3.48;3.48;3.48
664;1.021;24.81;3.47;3.48;3.48;3.48
666;1.026;24.81;3.47;3.48;3.48;3.48
668;1.028;24.81;3.47;3.48;3.48;3.48
670;1.017;24.81;3.47;3.48;3.48;3.48
672;1.019;24.81;3.47;3.48;3.48;3.48
673;1.021;24.81;3.47;3.48;3.48;3.48
675;1.021;24.81;3.47;3.48;3.48;3.48
677;1.023;24.81;3.47;3.48;3.48;3.48
679;1.019;24.81;3.47;3.48;3.48;3.48
681;1.021;24.81;3.47;3.48;3.48;3.48
683;1.021;24.81;3.47;3.48;3.48;3.48
685;1.019;24.81;3.47;3.48;3.48;3.48
687;1.021;24.81;3.47;3.48;3.48;3.48
688;1.021;24.87;3.47;3.48;3.48;3.48
690;1.023;24.87;3.47;3.48;3.48;3.48
692;1.021;24.87;3.47;3.48;3.48;3.48
694;1.019;24.87;3.47;3.48;3.48;3.48
696;1.019;24.87;3.48;3.48;3.48;3.49
698;1.021;24.87;3.48;3.48;3.48;3.49
700;1.021;24.87;3.48;3.48;3.48;3.49
702;1.019;24.87;3.48;3.48;3.48;3.49
703;1.023;24.87;3.48;3.48;3.48;3.48
705;1.017;24.87;3.48;3.48;3.48;3.49
707;1.019;24.87;3.48;3.48;3.48;3.49
709;1.023;24.87;3.48;3.48;3.48;3.49
711;1.023;24.87;3.48;3.48;3.48;3.49
713;1.021;24.87;3.48;3.48;3.48;3.49
715;1.021;24.87;3.48;3.48;3.48;3.49
717;1.023;24.87;3.48;3.48;3.48;3.49
718;1.023;24.87;3.48;3.48;3.48;3.49
720;1.023;24.87;3.48;3.48;3.48;3.49
722;1.023;24.87;3.48;3.48;3.48;3.49
724;1.019;24.87;3.48;3.48;3.48;3.49
726;1.026;24.87;3.48;3.48;3.48;3.49
728;1.021;24.87;3.48;3.48;3.48;3.49
730;1.021;24.87;3.48;3.48;3.48;3.49
732;1.021;24.94;3.48;3.48;3.48;3.49
733;1.019;24.94;3.48;3.48;3.48;3.49
735;1.021;24.87;3.48;3.48;3.48;3.49
737;1.021;24.94;3.48;3.48;3.48;3.49
739;1.021;24.94;3.48;3.48;3.48;3.49
741;1.021;24.94;3.48;3.48;3.48;3.49
743;1.021;24.94;3.48;3.49;3.48;3.49
745;1.021;24.94;3.48;3.49;3.48;3.49
746;1.021;24.94;3.48;3.49;3.48;3.49
748;1.023;24.94;3.48;3.49;3.48;3.49
750;1.023;24.94;3.48;3.49;3.48;3.49
752;1.023;24.94;3.48;3.49;3.48;3.49
754;1.023;24.94;3.48;3.49;3.49;3.49
756;1.021;24.94;3.48;3.49;3.48;3.49
758;1.026;24.94;3.48;3.49;3.49;3.49
760;1.021;24.94;3.48;3.49;3.48;3.49
761;1.026;24.94;3.48;3.49;3.49;3.49
763;1.021;24.94;3.48;3.49;3.48;3.49
765;1.021;24.94;3.48;3.49;3.49;3.49
767;1.023;24.94;3.48;3.49;3.49;3.49
769;1.021;24.94;3.48;3.49;3.49;3.49
771;1.021;24.94;3.48;3.49;3.49;3.49
773;1.021;24.94;3.48;3.49;3.49;3.49
775;1.019;24.94;3.48;3.49;3.49;3.49
776;1.021;24.94;3.48;3.49;3.49;3.49
778;1.023;24.94;3.48;3.49;3.49;3.49
780;1.021;24.94;3.48;3.49;3.49;3.49
782;1.023;24.94;3.48;3.49;3.49;3.49
784;1.019;24.94;3.48;3.49;3.49;3.49
786;1.021;24.94;3.48;3.49;3.49;3.49
788;1.019;25;3.48;3.49;3.49;3.49
790;1.019;25;3.48;3.49;3.49;3.49
791;1.026;25;3.48;3.49;3.49;3.49
793;1.023;25;3.48;3.49;3.49;3.49
795;1.023;25;3.48;3.49;3.49;3.49
797;1.023;25;3.48;3.49;3.49;3.49
799;1.023;25;3.48;3.49;3.49;3.49
801;1.019;25;3.48;3.49;3.49;3.49
803;1.023;25;3.48;3.49;3.49;3.49
805;1.021;25;3.48;3.49;3.49;3.49
806;1.026;25;3.48;3.49;3.49;3.49
808;1.021;25;3.48;3.49;3.49;3.49
810;1.026;25;3.48;3.49;3.49;3.49
812;1.021;25;3.48;3.49;3.49;3.5
814;1.023;25;3.48;3.49;3.49;3.49
816;1.028;25;3.48;3.49;3.49;3.5
818;1.021;25;3.48;3.49;3.49;3.5
819;1.021;25;3.48;3.49;3.49;3.5
821;1.026;25;3.48;3.49;3.49;3.5
823;1.026;25;3.48;3.49;3.49;3.5
825;1.017;25;3.48;3.49;3.49;3.5
827;1.021;25;3.48;3.49;3.49;3.5
829;1.023;25;3.48;3.49;3.49;3.5
831;1.021;25;3.48;3.49;3.49;3.5
833;1.021;25.06;3.48;3.49;3.49;3.5
834;1.023;25;3.49;3.49;3.49;3.49
836;1.023;25.06;3.49;3.49;3.49;3.5
838;1.019;25.06;3.49;3.49;3.49;3.5
840;1.021;25.06;3.49;3.49;3.49;3.5
842;1.019;25.06;3.49;3.49;3.49;3.5
844;1.026;25.06;3.49;3.49;3.49;3.5
846;1.021;25.06;3.49;3.49;3.49;3.5
848;1.019;25.06;3.49;3.49;3.49;3.5
849;1.019;25.06;3.49;3.49;3.49;3.5
851;1.021;25.06;3.49;3.49;3.49;3.5
853;1.019;25.06;3.49;3.49;3.49;3.5
855;1.023;25.06;3.49;3.49;3.49;3.5
857;1.021;25.06;3.49;3.49;3.49;3.5
859;1.023;25.06;3.49;3.49;3.49;3.5
861;1.019;25.06;3.49;3.49;3.49;3.5
863;1.026;25.06;3.49;3.49;3.49;3.5
864;1.017;25.06;3.49;3.49;3.49;3.5
866;1.023;25.06;3.49;3.49;3.49;3.5
868;1.026;25.06;3.49;3.49;3.49;3.5
870;1.021;25.06;3.49;3.49;3.49;3.5
872;1.023;25.06;3.49;3.49;3.49;3.5
874;1.026;25.06;3.49;3.49;3.49;3.5
876;1.023;25.06;3.49;3.49;3.49;3.5
878;1.021;25.06;3.49;3.49;3.49;3.5
879;1.026;25.06;3.49;3.49;3.49;3.5
881;1.021;25.06;3.49;3.49;3.5;3.5
883;1.021;25.06;3.49;3.49;3.49;3.5
885;1.021;25.06;3.49;3.49;3.49;3.5
887;1.021;25.12;3.49;3.5;3.49;3.5
889;1.023;25.12;3.49;3.5;3.49;3.5
891;1.026;25.12;3.49;3.5;3.49;3.5
892;1.023;25.12;3.49;3.5;3.49;3.5
894;1.021;25.12;3.49;3.5;3.5;3.5
896;1.021;25.12;3.49;3.5;3.5;3.5
898;1.021;25.12;3.49;3.5;3.5;3.5
900;1.026;25.12;3.49;3.5;3.5;3.5
902;1.021;25.12;3.49;3.5;3.5;3.5
904;1.023;25.12;3.49;3.5;3.5;3.5
906;1.021;25.12;3.49;3.5;3.5;3.5
907;1.021;25.12;3.49;3.5;3.5;3.5
909;1.021;25.12;3.49;3.5;3.5;3.5
911;1.023;25.12;3.49;3.5;3.5;3.5
913;1.023;25.12;3.49;3.5;3.5;3.5
915;1.021;25.12;3.49;3.5;3.5;3.5
917;1.026;25.12;3.49;3.5;3.5;3.5
919;1.023;25.12;3.49;3.5;3.5;3.5
921;1.026;25.12;3.49;3.5;3.5;3.5
922;1.021;25.12;3.49;3.5;3.5;3.5
924;1.021;25.12;3.49;3.5;3.5;3.5
926;1.026;25.12;3.49;3.5;3.5;3.5
928;1.028;25.12;3.49;3.5;3.5;3.5
930;1.021;25.12;3.49;3.5;3.5;3.5
932;1.021;25.12;3.49;3.5;3.5;3.5
934;1.026;25.12;3.49;3.5;3.5;3.5
936;1.023;25.19;3.49;3.5;3.5;3.5
937;1.026;25.12;3.49;3.5;3.5;3.5
939;1.023;25.12;3.49;3.5;3.5;3.5
941;1.026;25.19;3.49;3.5;3.5;3.5
943;1.023;25.19;3.49;3.5;3.5;3.5
945;1.023;25.19;3.49;3.5;3.5;3.5
947;1.021;25.19;3.49;3.5;3.5;3.5
949;1.023;25.19;3.49;3.5;3.5;3.51
951;1.023;25.19;3.49;3.5;3.5;3.5
952;1.021;25.19;3.49;3.5;3.5;3.51
954;1.023;25.19;3.49;3.5;3.5;3.5
956;1.023;25.19;3.49;3.5;3.5;3.5
958;1.023;25.19;3.49;3.5;3.5;3.5
960;1.019;25.19;3.49;3.5;3.5;3.51
962;1.023;25.19;3.49;3.5;3.5;3.51
964;1.023;25.19;3.49;3.5;3.5;3.5
966;1.023;25.19;3.49;3.5;3.5;3.51
967;1.023;25.19;3.49;3.5;3.5;3.51
969;1.023;25.19;3.49;3.5;3.5;3.51
971;1.028;25.19;3.5;3.5;3.5;3.51
973;1.023;25.19;3.5;3.5;3.5;3.51
975;1.021;25.19;3.5;3.5;3.5;3.51
977;1.019;25.19;3.5;3.5;3.5;3.51
979;1.026;25.19;3.5;3.5;3.5;3.51
980;1.021;25.19;3.5;3.5;3.5;3.51
982;1.023;25.25;3.5;3.5;3.5;3.51
984;1.021;25.19;3.5;3.5;3.5;3.51
986;1.028;25.19;3.5;3.5;3.5;3.51
988;1.028;25.25;3.5;3.5;3.5;3.51
990;1.023;25.19;3.5;3.5;3.5;3.51
992;1.021;25.25;3.5;3.5;3.5;3.51
994;1.019;25.25;3.5;3.5;3.5;3.51
995;1.026;25.25;3.5;3.5;3.5;3.51
997;1.023;25.25;3.5;3.5;3.5;3.51
999;1.021;25.25;3.5;3.5;3.5;3.51
1001;1.026;25.25;3.5;3.5;3.5;3.51
1003;1.023;25.25;3.5;3.5;3.5;3.51
1005;1.028;25.25;3.5;3.5;3.5;3.51
1007;1.026;25.25;3.5;3.5;3.5;3.51
