Time;Current;Temperature;Vbat1;Vbat2;Vbat3;Vbat4
119;2.009;25.94;3.5;3.51;3.51;3.51
121;2.003;25.94;3.52;3.51;3.51;3.51
123;2.009;25.94;3.52;3.51;3.51;3.51
125;2.011;25.94;3.5;3.51;3.51;3.51
127;2.009;25.94;3.53;3.51;3.51;3.51
129;2.009;25.94;3.5;3.51;3.51;3.51
131;2.009;25.94;3.53;3.51;3.51;3.51
132;2.011;25.94;3.53;3.51;3.51;3.52
134;2.005;25.94;3.53;3.51;3.51;3.51
136;2.013;26;3.5;3.52;3.51;3.52
138;2.009;26;3.53;3.52;3.51;3.52
140;2.013;26;3.5;3.52;3.52;3.52
142;2.005;26;3.53;3.52;3.51;3.52
144;2.009;26;3.5;3.52;3.52;3.52
146;2.007;26;3.53;3.52;3.52;3.52
147;2.009;26;3.5;3.52;3.52;3.52
149;2.005;26;3.53;3.52;3.52;3.52
151;2.011;26;3.51;3.52;3.52;3.52
153;2.007;26;3.53;3.52;3.52;3.52
155;2.007;26;3.51;3.52;3.52;3.52
157;2.009;26;3.53;3.52;3.52;3.52
159;2.011;26;3.51;3.52;3.52;3.52
161;2.011;26;3.53;3.52;3.52;3.52
162;2.007;26;3.51;3.52;3.52;3.52
164;2.007;26;3.54;3.52;3.52;3.52
166;2.007;26;3.51;3.52;3.52;3.52
168;2.009;26;3.54;3.52;3.52;3.52
170;2.009;26;3.51;3.52;3.52;3.52
172;2.007;26;3.54;3.52;3.52;3.52
174;2.009;26;3.51;3.53;3.52;3.52
176;2.007;26;3.54;3.52;3.52;3.52
177;2.009;26;3.51;3.53;3.52;3.52
179;2.009;26;3.54;3.52;3.52;3.52
181;2.007;26;3.51;3.53;3.52;3.53
183;2.009;26;3.54;3.53;3.52;3.52
185;2.009;26.06;3.51;3.53;3.52;3.53
187;2.009;26.06;3.54;3.53;3.52;3.52
189;2.011;26.06;3.51;3.53;3.52;3.53
190;2.011;26.06;3.54;3.53;3.52;3.53
192;2.007;26.06;3.52;3.53;3.52;3.53
194;2.007;26.06;3.54;3.53;3.52;3.53
196;2.009;26.06;3.52;3.53;3.53;3.53
198;2.007;26.06;3.54;3.53;3.52;3.53
200;2.009;26;3.52;3.53;3.53;3.53
202;2.011;26.06;3.54;3.53;3.53;3.53
204;2.009;26.06;3.52;3.53;3.53;3.53
205;2.011;26.06;3.54;3.53;3.53;3.53
207;2.007;26.06;3.52;3.53;3.53;3.53
209;2.005;26.06;3.55;3.53;3.53;3.53
211;2.013;26.06;3.52;3.53;3.53;3.53
213;2.011;26.06;3.55;3.53;3.53;3.53
215;2.009;26.06;3.52;3.53;3.53;3.53
217;2.009;26.06;3.55;3.53;3.53;3.53
219;2.009;26.06;3.52;3.53;3.53;3.53
220;2.009;26.06;3.55;3.53;3.53;3.53
222;2.009;26.06;3.52;3.53;3.53;3.53
224;2.011;26.06;3.55;3.53;3.53;3.53
226;2.009;26.06;3.52;3.53;3.53;3.53
228;2.007;26.06;3.55;3.53;3.53;3.53
230;2.011;26.06;3.52;3.53;3.53;3.53
232;2.009;26.06;3.55;3.53;3.53;3.53
234;2.009;26.06;3.52;3.54;3.53;3.54
235;2.007;26.06;3.55;3.53;3.53;3.53
237;2.005;26.06;3.52;3.54;3.53;3.54
239;2.009;26.06;3.55;3.53;3.53;3.53
241;2.011;26.06;3.53;3.54;3.53;3.54
243;2.009;26.12;3.55;3.54;3.53;3.53
245;2.011;26.06;3.53;3.54;3.53;3.54
247;2.011;26.12;3.55;3.54;3.53;3.54
249;2.011;26.12;3.53;3.54;3.53;3.54
250;2.009;26.12;3.55;3.54;3.53;3.54
252;2.009;26.12;3.53;3.54;3.53;3.54
254;2.009;26.12;3.55;3.54;3.53;3.54
256;2.009;26.12;3.53;3.54;3.53;3.54
258;2.007;26.12;3.55;3.54;3.53;3.54
260;2.009;26.12;3.53;3.54;3.54;3.54
262;2.013;26.12;3.55;3.54;3.54;3.54
264;2.011;26.12;3.53;3.54;3.54;3.54
265;2.005;26.12;3.55;3.54;3.54;3.54
267;2.007;26.12;3.53;3.54;3.54;3.54
269;2.005;26.12;3.56;3.54;3.54;3.54
271;2.011;26.12;3.53;3.54;3.54;3.54
273;2.011;26.12;3.56;3.54;3.54;3.54
275;2.011;26.12;3.53;3.54;3.54;3.54
277;2.007;26.12;3.56;3.54;3.54;3.54
278;2.007;26.12;3.53;3.54;3.54;3.54
280;2.009;26.12;3.56;3.54;3.54;3.54
282;2.007;26.12;3.53;3.54;3.54;3.55
284;2.009;26.12;3.56;3.54;3.54;3.54
286;2.007;26.12;3.53;3.54;3.54;3.54
288;2.011;26.12;3.56;3.54;3.54;3.54
290;2.007;26.12;3.53;3.55;3.54;3.55
292;2.007;26.12;3.56;3.54;3.54;3.55
293;2.009;26.12;3.53;3.55;3.54;3.55
295;2.011;26.12;3.56;3.55;3.54;3.55
297;2.009;26.12;3.53;3.55;3.54;3.55
299;2.009;26.12;3.56;3.55;3.54;3.55
301;2.007;26.12;3.53;3.55;3.54;3.55
303;2.007;26.12;3.56;3.55;3.54;3.55
305;2.007;26.12;3.53;3.55;3.54;3.55
307;2.009;26.12;3.56;3.55;3.54;3.55
308;2.005;26.19;3.56;3.55;3.54;3.55
310;2.007;26.12;3.54;3.55;3.55;3.55
312;2.009;26.19;3.56;3.55;3.55;3.55
314;2.009;26.19;3.54;3.55;3.55;3.55
316;2.011;26.19;3.56;3.55;3.55;3.55
318;2.007;26.19;3.56;3.55;3.55;3.55
320;2.009;26.19;3.56;3.55;3.55;3.55
322;2.009;26.12;3.54;3.55;3.55;3.55
323;2.011;26.19;3.56;3.55;3.55;3.55
325;2.007;26.19;3.54;3.55;3.55;3.55
327;2.007;26.19;3.56;3.55;3.55;3.55
329;2.003;26.19;3.56;3.55;3.55;3.55
331;2.005;26.19;3.54;3.55;3.55;3.55
333;2.009;26.19;3.56;3.55;3.55;3.55
335;2.005;26.19;3.56;3.55;3.55;3.55
337;2.007;26.19;3.54;3.55;3.55;3.55
338;2.007;26.19;3.56;3.55;3.55;3.55
340;2.011;26.19;3.57;3.55;3.55;3.55
342;2.007;26.19;3.57;3.55;3.55;3.55
344;2.005;26.19;3.54;3.56;3.55;3.56
346;2.007;26.19;3.57;3.55;3.55;3.56
348;2.011;26.19;3.57;3.55;3.55;3.56
350;2.005;26.19;3.54;3.56;3.55;3.56
351;2.011;26.19;3.57;3.56;3.55;3.56
353;2.003;26.19;3.57;3.56;3.55;3.56
355;2.011;26.19;3.57;3.56;3.55;3.56
357;2.005;26.19;3.57;3.56;3.55;3.56
359;2.005;26.19;3.57;3.56;3.55;3.56
361;2.001;26.19;3.54;3.56;3.55;3.56
363;2.009;26.19;3.57;3.56;3.55;3.56
365;2.007;26.19;3.57;3.56;3.56;3.56
366;2.007;26.25;3.57;3.56;3.56;3.56
368;2.011;26.25;3.57;3.56;3.56;3.56
370;2.007;26.25;3.57;3.56;3.56;3.56
372;2.007;26.25;3.57;3.56;3.56;3.56
374;2.007;26.25;3.57;3.56;3.56;3.56
376;2.009;26.25;3.57;3.56;3.56;3.56
378;2.007;26.25;3.57;3.56;3.56;3.56
380;2.007;26.25;3.57;3.56;3.56;3.56
381;2.009;26.25;3.57;3.56;3.56;3.56
383;2.009;26.25;3.57;3.56;3.56;3.56
385;2.007;26.25;3.57;3.56;3.56;3.56
387;2.007;26.25;3.57;3.56;3.56;3.56
389;2.005;26.25;3.57;3.56;3.56;3.56
391;2.007;26.25;3.55;3.56;3.56;3.57
393;2.009;26.25;3.57;3.56;3.56;3.56
395;2.007;26.25;3.57;3.56;3.56;3.56
396;2.007;26.25;3.58;3.56;3.56;3.57
398;2.007;26.25;3.58;3.56;3.56;3.57
400;2.009;26.25;3.58;3.56;3.56;3.57
402;2.007;26.25;3.58;3.56;3.56;3.57
404;2.009;26.25;3.58;3.56;3.56;3.57
406;2.005;26.25;3.58;3.56;3.56;3.57
408;2.007;26.31;3.58;3.56;3.56;3.57
410;2.005;26.31;3.58;3.57;3.56;3.57
411;2.009;26.31;3.58;3.57;3.56;3.57
413;2.005;26.31;3.58;3.57;3.56;3.57
415;2.009;26.31;3.58;3.57;3.56;3.57
417;2.003;26.31;3.58;3.57;3.57;3.57
419;2.009;26.31;3.58;3.57;3.56;3.57
421;2.009;26.31;3.58;3.57;3.56;3.57
423;2.011;26.31;3.58;3.57;3.57;3.57
424;2.007;26.31;3.58;3.57;3.57;3.57
426;2.007;26.31;3.58;3.57;3.57;3.57
428;2.005;26.31;3.58;3.57;3.57;3.57
430;2.005;26.31;3.58;3.57;3.57;3.57
432;2.011;26.31;3.58;3.57;3.57;3.57
434;2.005;26.31;3.58;3.57;3.57;3.57
436;2.007;26.31;3.58;3.57;3.57;3.57
438;2.009;26.31;3.58;3.57;3.57;3.57
439;2.009;26.31;3.58;3.57;3.57;3.57
441;2.009;26.31;3.58;3.57;3.57;3.57
443;2.009;26.31;3.58;3.57;3.57;3.57
445;2.007;26.31;3.58;3.57;3.57;3.57
447;2.011;26.31;3.58;3.57;3.57;3.58
449;2.007;26.37;3.59;3.57;3.57;3.57
451;2.007;26.37;3.59;3.57;3.57;3.58
453;2.007;26.37;3.59;3.57;3.57;3.58
454;2.007;26.37;3.59;3.57;3.57;3.58
456;2.009;26.37;3.59;3.57;3.57;3.58
458;2.011;26.37;3.59;3.57;3.57;3.58
460;2.003;26.37;3.59;3.57;3.57;3.58
462;2.009;26.37;3.59;3.58;3.57;3.58
464;2.007;26.37;3.59;3.58;3.57;3.58
466;2.005;26.37;3.59;3.58;3.57;3.58
468;2.005;26.37;3.59;3.58;3.57;3.58
469;2.009;26.37;3.59;3.58;3.58;3.58
471;2.007;26.37;3.59;3.58;3.57;3.58
473;2.007;26.37;3.59;3.58;3.57;3.58
475;2.013;26.37;3.59;3.58;3.58;3.58
477;2.009;26.37;3.59;3.58;3.58;3.58
479;2.007;26.37;3.59;3.58;3.58;3.58
481;2.007;26.37;3.59;3.58;3.58;3.58
483;2.007;26.37;3.59;3.58;3.58;3.58
484;2.005;26.37;3.59;3.58;3.58;3.58
486;2.007;26.37;3.59;3.58;3.58;3.58
488;2.009;26.37;3.59;3.58;3.58;3.58
490;2.005;26.37;3.59;3.58;3.58;3.58
492;2.003;26.37;3.59;3.58;3.58;3.58
494;2.009;26.44;3.59;3.58;3.58;3.58
496;2.007;26.44;3.59;3.58;3.58;3.59
498;2.003;26.44;3.59;3.58;3.58;3.58
499;2.007;26.44;3.59;3.58;3.58;3.58
501;2.007;26.44;3.59;3.58;3.58;3.59
503;2.007;26.44;3.59;3.58;3.58;3.58
505;2.007;26.44;3.59;3.58;3.58;3.59
507;2.003;26.44;3.59;3.58;3.58;3.59
509;2.007;26.44;3.59;3.58;3.58;3.59
511;2.007;26.44;3.59;3.58;3.58;3.59
512;2.009;26.44;3.6;3.58;3.58;3.59
514;2.005;26.44;3.6;3.58;3.58;3.59
516;2.007;26.44;3.6;3.58;3.58;3.59
518;2.005;26.44;3.6;3.58;3.58;3.59
520;2.005;26.44;3.6;3.58;3.58;3.59
522;2.007;26.44;3.6;3.59;3.58;3.59
524;2.005;26.44;3.6;3.59;3.58;3.59
526;2.007;26.44;3.6;3.59;3.58;3.59
527;2.007;26.44;3.6;3.59;3.58;3.59
529;2.009;26.44;3.6;3.59;3.59;3.59
531;2.001;26.44;3.6;3.59;3.58;3.59
533;2.005;26.44;3.6;3.59;3.59;3.59
535;2.009;26.44;3.6;3.59;3.59;3.59
537;2.007;26.44;3.6;3.59;3.59;3.59
539;2.005;26.44;3.6;3.59;3.59;3.59
541;2.007;26.44;3.6;3.59;3.59;3.59
542;2.005;26.44;3.6;3.59;3.59;3.59
544;2.007;26.44;3.6;3.59;3.59;3.59
546;2.005;26.5;3.6;3.59;3.59;3.59
548;2.003;26.5;3.6;3.59;3.59;3.59
550;2.005;26.44;3.6;3.59;3.59;3.6
552;2.003;26.5;3.6;3.59;3.59;3.59
554;2.009;26.5;3.6;3.59;3.59;3.59
556;2.005;26.5;3.6;3.59;3.59;3.59
557;2.001;26.5;3.6;3.59;3.59;3.6
559;2.007;26.5;3.6;3.59;3.59;3.6
561;2.009;26.5;3.6;3.59;3.59;3.6
563;2.009;26.5;3.6;3.59;3.59;3.6
565;2.005;26.5;3.6;3.59;3.59;3.6
567;2.005;26.5;3.6;3.59;3.59;3.6
569;2.003;26.5;3.6;3.59;3.59;3.6
571;2.005;26.5;3.6;3.59;3.59;3.6
572;2.005;26.5;3.6;3.59;3.59;3.6
574;2.009;26.5;3.61;3.59;3.59;3.6
576;2.005;26.5;3.6;3.59;3.59;3.6
578;2.007;26.5;3.61;3.6;3.59;3.6
580;2.003;26.5;3.61;3.6;3.59;3.6
582;2.007;26.5;3.61;3.6;3.6;3.6
584;2.007;26.5;3.61;3.6;3.59;3.6
585;2.005;26.5;3.61;3.6;3.6;3.6
587;2.007;26.56;3.61;3.6;3.6;3.6
589;2.003;26.56;3.61;3.6;3.6;3.61
591;2.007;26.56;3.61;3.6;3.6;3.61
593;2.003;26.56;3.61;3.6;3.6;3.6
595;2.005;26.56;3.61;3.6;3.6;3.61
597;2.005;26.56;3.61;3.6;3.6;3.61
599;2.005;26.56;3.61;3.6;3.6;3.61
600;2.005;26.56;3.61;3.6;3.6;3.61
602;2.007;26.56;3.61;3.6;3.6;3.61
604;2.005;26.56;3.61;3.6;3.6;3.61
606;2.005;26.56;3.61;3.6;3.6;3.61
608;2.003;26.56;3.61;3.6;3.6;3.61
610;2.007;26.56;3.61;3.6;3.6;3.61
612;2.005;26.56;3.61;3.6;3.6;3.61
614;2.001;26.56;3.61;3.6;3.6;3.61
615;2.001;26.56;3.61;3.6;3.6;3.61
617;2.005;26.56;3.61;3.6;3.6;3.61
619;2.007;26.56;3.61;3.6;3.6;3.61
621;2.007;26.56;3.61;3.6;3.6;3.61
623;2.001;26.56;3.61;3.6;3.6;3.61
625;2.009;26.56;3.61;3.6;3.6;3.61
627;2.005;26.56;3.61;3.6;3.6;3.61
629;2.003;26.56;3.61;3.6;3.6;3.61
630;2.003;26.56;3.61;3.61;3.6;3.61
632;2.005;26.56;3.61;3.61;3.6;3.61
634;2.009;26.56;3.61;3.61;3.6;3.61
636;2.003;26.56;3.61;3.61;3.61;3.61
638;1.999;26.56;3.61;3.61;3.61;3.61
640;2.005;26.56;3.61;3.61;3.61;3.61
642;2.003;26.56;3.62;3.61;3.61;3.61
644;2.003;26.56;3.62;3.61;3.61;3.61
645;2.003;26.62;3.62;3.61;3.61;3.62
647;2.007;26.62;3.62;3.61;3.61;3.62
649;2.003;26.62;3.62;3.61;3.61;3.62
651;2.005;26.62;3.62;3.61;3.61;3.62
653;2.005;26.56;3.62;3.61;3.61;3.62
655;2.005;26.62;3.62;3.61;3.61;3.62
657;2.005;26.62;3.62;3.61;3.61;3.62
658;2.001;26.62;3.62;3.61;3.61;3.62
660;2.003;26.62;3.62;3.61;3.61;3.62
662;2.005;26.62;3.62;3.61;3.61;3.62
664;2.003;26.62;3.62;3.61;3.61;3.62
666;2.005;26.62;3.62;3.61;3.61;3.62
668;2.005;26.62;3.62;3.61;3.61;3.62
670;2.007;26.62;3.62;3.61;3.61;3.62
672;2.007;26.62;3.62;3.61;3.61;3.62
673;2.005;26.62;3.62;3.61;3.61;3.62
675;2.003;26.62;3.62;3.61;3.61;3.62
677;2.005;26.62;3.62;3.61;3.61;3.62
679;2.009;26.62;3.62;3.61;3.61;3.62
681;2.005;26.62;3.62;3.61;3.62;3.62
683;2.003;26.62;3.62;3.61;3.62;3.62
685;2.001;26.62;3.62;3.62;3.62;3.62
687;2.001;26.62;3.62;3.62;3.62;3.62
688;2.007;26.62;3.62;3.62;3.62;3.63
690;2.005;26.62;3.62;3.62;3.62;3.63
692;2.001;26.62;3.62;3.62;3.62;3.63
694;2.005;26.62;3.62;3.62;3.62;3.63
696;2.003;26.62;3.62;3.62;3.62;3.62
698;2.007;26.62;3.62;3.62;3.62;3.62
700;2.003;26.62;3.62;3.62;3.62;3.63
702;2.001;26.62;3.62;3.62;3.62;3.63
703;2.003;26.62;3.62;3.62;3.62;3.63
705;2.007;26.62;3.63;3.62;3.62;3.63
707;2.003;26.62;3.63;3.62;3.62;3.63
709;2.005;26.62;3.63;3.62;3.62;3.63
711;2.005;26.62;3.63;3.62;3.62;3.63
713;2.007;26.69;3.63;3.62;3.62;3.63
715;2.003;26.62;3.63;3.62;3.62;3.63
717;2.003;26.69;3.63;3.62;3.62;3.63
718;2.005;26.69;3.63;3.62;3.62;3.63
720;2.003;26.69;3.63;3.62;3.62;3.63
722;2.007;26.69;3.63;3.62;3.62;3.63
724;2.003;26.69;3.63;3.62;3.62;3.63
726;2.005;26.69;3.63;3.62;3.62;3.63
728;2.005;26.69;3.63;3.62;3.63;3.63
730;2.001;26.69;3.63;3.62;3.63;3.63
732;2.001;26.69;3.63;3.62;3.63;3.63
733;2.005;26.69;3.63;3.62;3.63;3.63
735;2.001;26.69;3.63;3.63;3.63;3.63
737;2.001;26.69;3.63;3.63;3.63;3.63
739;2.007;26.69;3.63;3.63;3.63;3.63
741;2.005;26.69;3.63;3.63;3.63;3.63
743;2.007;26.69;3.63;3.63;3.63;3.63
745;2.003;26.69;3.63;3.63;3.63;3.63
746;2.005;26.69;3.63;3.63;3.63;3.63
748;2.005;26.69;3.63;3.63;3.63;3.64
750;2.005;26.69;3.63;3.63;3.63;3.64
752;2.003;26.69;3.63;3.63;3.63;3.64
754;2.001;26.69;3.63;3.63;3.63;3.64
756;2.001;26.69;3.63;3.63;3.63;3.64
758;2.003;26.69;3.63;3.63;3.63;3.64
760;2.005;26.69;3.63;3.63;3.63;3.64
761;2.003;26.69;3.63;3.63;3.63;3.64
763;2.003;26.69;3.64;3.63;3.63;3.64
765;2.003;26.69;3.64;3.63;3.63;3.64
767;2.005;26.69;3.64;3.63;3.63;3.64
769;2.001;26.69;3.64;3.63;3.63;3.64
771;2.003;26.69;3.64;3.63;3.63;3.64
773;2.007;26.69;3.64;3.63;3.63;3.64
775;2.001;26.75;3.64;3.63;3.64;3.64
776;2.003;26.75;3.64;3.63;3.63;3.64
778;2.003;26.75;3.64;3.63;3.64;3.64
780;2.001;26.75;3.64;3.63;3.64;3.64
782;2.001;26.75;3.64;3.63;3.64;3.65
784;2.003;26.75;3.64;3.63;3.64;3.65
786;2.003;26.75;3.64;3.64;3.64;3.64
788;2.003;26.75;3.64;3.64;3.64;3.64
790;2.003;26.75;3.64;3.64;3.64;3.64
791;2.003;26.75;3.64;3.64;3.64;3.65
793;2.005;26.75;3.64;3.64;3.64;3.65
795;2.005;26.75;3.64;3.64;3.64;3.65
797;2.003;26.75;3.64;3.64;3.64;3.65
799;2.005;26.75;3.64;3.64;3.64;3.65
801;2.001;26.75;3.64;3.64;3.64;3.65
803;2.009;26.75;3.64;3.64;3.64;3.65
805;2.003;26.75;3.64;3.64;3.64;3.65
806;2.005;26.75;3.64;3.64;3.64;3.65
808;2.005;26.75;3.64;3.64;3.64;3.65
810;2.005;26.75;3.64;3.64;3.64;3.65
812;2.005;26.75;3.64;3.64;3.64;3.65
814;2.007;26.75;3.64;3.64;3.64;3.65
816;2.003;26.75;3.64;3.64;3.64;3.65
818;2.003;26.81;3.64;3.64;3.64;3.65
819;2.005;26.81;3.64;3.64;3.64;3.65
821;2.003;26.75;3.65;3.64;3.64;3.65
823;2.001;26.81;3.65;3.64;3.65;3.65
825;2.005;26.81;3.65;3.64;3.65;3.65
827;2.001;26.81;3.65;3.64;3.65;3.65
829;1.999;26.81;3.65;3.64;3.65;3.65
831;2.003;26.81;3.65;3.64;3.65;3.65
833;2.003;26.81;3.65;3.64;3.65;3.65
834;2.003;26.81;3.65;3.65;3.65;3.65
836;2.003;26.81;3.65;3.65;3.65;3.65
838;1.999;26.81;3.65;3.65;3.65;3.66
840;2.001;26.81;3.65;3.65;3.65;3.66
842;2.005;26.81;3.65;3.65;3.65;3.66
844;2.003;26.81;3.65;3.65;3.65;3.66
846;1.999;26.81;3.65;3.65;3.65;3.66
848;2.003;26.87;3.65;3.65;3.65;3.66
849;2.003;26.87;3.65;3.65;3.65;3.66
851;2.005;26.87;3.65;3.65;3.65;3.66
853;2.001;26.87;3.65;3.65;3.65;3.66
855;1.999;26.87;3.65;3.65;3.65;3.66
857;2.001;26.87;3.65;3.65;3.65;3.66
859;2.005;26.87;3.65;3.65;3.65;3.66
861;2.005;26.87;3.65;3.65;3.65;3.66
863;2.005;26.87;3.65;3.65;3.65;3.66
864;2.003;26.87;3.65;3.65;3.66;3.66
866;2.003;26.87;3.65;3.65;3.66;3.66
868;2.001;26.87;3.65;3.65;3.66;3.66
870;2.005;26.87;3.65;3.65;3.66;3.66
872;2.005;26.87;3.65;3.65;3.66;3.66
874;2.007;26.87;3.65;3.65;3.66;3.66
876;2.005;26.94;3.65;3.65;3.66;3.66
878;2.007;26.94;3.66;3.65;3.66;3.66
879;2.001;26.87;3.66;3.65;3.66;3.66
881;2.001;26.94;3.66;3.65;3.66;3.66
883;2.003;26.94;3.66;3.66;3.66;3.66
885;2.003;26.94;3.66;3.66;3.66;3.66
887;2.003;26.94;3.66;3.66;3.66;3.66
889;2.003;26.94;3.66;3.66;3.66;3.67
891;2.005;26.94;3.66;3.66;3.66;3.67
892;2.003;26.94;3.66;3.66;3.66;3.67
894;2.005;26.94;3.66;3.66;3.66;3.67
896;1.999;26.94;3.66;3.66;3.66;3.67
898;2.001;26.94;3.66;3.66;3.66;3.67
900;2.005;26.94;3.66;3.66;3.66;3.67
902;2.007;26.94;3.66;3.66;3.66;3.67
904;2.001;26.94;3.66;3.66;3.66;3.67
906;2.005;27;3.66;3.66;3.66;3.67
907;2.005;27;3.66;3.66;3.66;3.67
909;2.003;27;3.66;3.66;3.66;3.67
911;2.003;27;3.66;3.66;3.66;3.67
913;2.003;27;3.66;3.66;3.67;3.67
915;2.005;27;3.66;3.66;3.67;3.67
917;1.999;27;3.66;3.66;3.66;3.67
919;2.003;27;3.66;3.66;3.67;3.67
921;2.003;27;3.66;3.66;3.67;3.67
922;2.003;27;3.66;3.66;3.67;3.67
924;2.003;27;3.66;3.66;3.67;3.67
926;2.003;27;3.66;3.66;3.67;3.67
928;2.007;27;3.66;3.67;3.67;3.67
930;2.009;27;3.66;3.66;3.67;3.67
932;2.005;27;3.67;3.67;3.67;3.67
934;2.001;27;3.67;3.67;3.67;3.68
936;2.003;27;3.67;3.67;3.67;3.67
937;2.003;27;3.67;3.67;3.67;3.68
939;2.003;27.06;3.67;3.67;3.67;3.67
941;2.001;27.06;3.67;3.67;3.67;3.68
943;2.003;27.06;3.67;3.67;3.67;3.68
945;2.007;27.06;3.67;3.67;3.67;3.68
947;2.007;27.06;3.67;3.67;3.67;3.68
949;2.005;27.06;3.67;3.67;3.67;3.68
951;2.003;27.06;3.67;3.67;3.67;3.68
952;2.007;27.06;3.67;3.67;3.67;3.68
954;2.001;27.06;3.67;3.67;3.67;3.68
956;2.007;27.06;3.67;3.67;3.67;3.68
958;2.003;27.06;3.67;3.67;3.67;3.68
960;2.003;27.06;3.67;3.67;3.67;3.68
962;2.001;27.06;3.67;3.67;3.67;3.68
964;2.005;27.06;3.67;3.67;3.67;3.68
966;2.003;27.06;3.67;3.67;3.67;3.68
967;2.003;27.06;3.67;3.67;3.68;3.68
969;2.001;27.06;3.67;3.67;3.68;3.68
971;2.003;27.06;3.67;3.67;3.68;3.68
973;2.003;27.06;3.67;3.67;3.68;3.68
975;2.005;27.06;3.67;3.67;3.68;3.68
977;2.007;27.06;3.67;3.67;3.68;3.68
979;2.003;27.12;3.67;3.67;3.68;3.68
980;2.005;27.06;3.67;3.68;3.68;3.68
982;2.003;27.12;3.68;3.68;3.68;3.68
984;2.007;27.12;3.68;3.68;3.68;3.68
986;2.003;27.12;3.68;3.68;3.68;3.68
988;2.009;27.12;3.68;3.68;3.68;3.68
990;2.003;27.12;3.68;3.68;3.68;3.68
992;2.007;27.12;3.68;3.68;3.68;3.68
994;2.003;27.12;3.68;3.68;3.68;3.68
995;2.007;27.12;3.68;3.68;3.68;3.68
997;2.005;27.12;3.68;3.68;3.68;3.69
999;2.005;27.12;3.68;3.68;3.68;3.68
1001;2.003;27.12;3.68;3.68;3.68;3.69
1003;2.003;27.12;3.68;3.68;3.68;3.69
1005;2.003;27.12;3.68;3.68;3.68;3.69
1007;2.007;27.12;3.68;3.68;3.68;3.69
